avibase_id,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB
AVIBASE-05BC1F90,44.16667,700.0,1150.0,1850.0,Forest,Carnivore,,No,Invertivore
AVIBASE-45C55FDE,56.33333,500.0,2000.0,2500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F82540A0,57.58333,250.0,2050.0,2300.0,Forest,Carnivore,HC,No,Invertivore
AVIBASE-ACD5455A,49.5,700.0,800.0,1500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-ECBCA806,,800.0,480.0,1280.0,Forest,Omnivore,,No,Omnivore
AVIBASE-63802CCE,39.9,0.0,1200.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-EF99AC5E,,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-8A975661,47.3,0.0,1300.0,1300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-04480AF2,,0.0,280.0,280.0,Forest,Carnivore,,No,Invertivore
AVIBASE-BD5E4D1A,47.3,200.0,2100.0,2300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-552E29B1,63.0,0.0,1560.0,1560.0,Forest,Carnivore,,No,Invertivore
AVIBASE-7B78D803,56.5,380.0,620.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-55A20FBF,,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-E8E2ED6D,,2000.0,1400.0,3400.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-8C5759C5,76.15,500.0,1500.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-4435BAA4,63.0,1300.0,1900.0,3200.0,Forest,Omnivore,,No,Omnivore
AVIBASE-D929EB21,73.83333,0.0,2700.0,2700.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-A95B43F1,126.66667,0.0,3800.0,3800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-40A2405D,60.5,0.0,3000.0,3000.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-E636E6DC,82.5,400.0,400.0,800.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-927299E4,85.23333,0.0,2000.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-428DA7CD,68.0,950.0,3250.0,4200.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-FC085C6D,71.0,1615.0,125.0,1740.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-5A00E5A5,71.0,900.0,1400.0,2300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-3A7D7B07,79.91667,800.0,1400.0,2200.0,Shrubland,Omnivore,CP,No,Omnivore
AVIBASE-5D12DEA5,64.75,0.0,2200.0,2200.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-9B5CD224,62.5,0.0,1850.0,1850.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-A0DC8E87,49.33333,0.0,1750.0,1750.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-0816917D,73.0,900.0,2880.0,3780.0,Riverine,Omnivore,CP,No,Omnivore
AVIBASE-8363CB4A,62.0,1300.0,700.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-BE61F5C1,116.5,0.0,4000.0,4000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-A8A85BCF,63.0,0.0,1000.0,1000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-88BB4F2A,106.61667,0.0,2700.0,2700.0,Forest,Carnivore,CP,No,Omnivore
AVIBASE-F1E0AFD4,75.5,1700.0,1400.0,3100.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-7CE0A1A9,60.0,1800.0,700.0,2500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-06DEFA6B,97.25,640.0,2360.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-CED9626E,77.0,700.0,,,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F4692C3B,66.05,1200.0,1200.0,2400.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-54C010AC,62.75,0.0,2500.0,2500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-259E02EC,62.3,0.0,1200.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-FCC6C5EA,63.5,0.0,1100.0,1100.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-6E24CCD1,78.33333,0.0,2300.0,2300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-B6A18478,76.425,0.0,3000.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-4C2FBE92,72.0,1000.0,1600.0,2600.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-F80DAC22,72.5,0.0,2400.0,2400.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-57274462,84.5,0.0,1000.0,1000.0,Forest,Omnivore,,No,Omnivore
AVIBASE-0C037550,,,,,Forest,Carnivore,CP,No,Invertivore
AVIBASE-9E3252A7,101.25,3000.0,1800.0,4800.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-8A6BF14B,,2100.0,2400.0,4500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-D120D5A0,111.0,0.0,2310.0,2310.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-CE71B4FF,113.2,0.0,3000.0,3000.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-AECDBFFA,90.2,0.0,4200.0,4200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-77B6BACB,80.85,0.0,3900.0,3900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-E3B69278,73.66667,0.0,3000.0,3000.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-22761AD4,78.5,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-82351263,92.325,450.0,2850.0,3300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-4699C170,96.4,250.0,3750.0,4000.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-6813F422,,1100.0,1300.0,2400.0,Forest,Omnivore,,No,Omnivore
AVIBASE-D77E4B41,79.63333,0.0,3500.0,3500.0,Forest,Omnivore,CP,No,Frugivore
AVIBASE-7738F2BC,75.0,100.0,1900.0,2000.0,Woodland,Carnivore,,No,Invertivore
AVIBASE-0C95D04B,72.61667,1600.0,1000.0,2600.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-3DD40BBD,72.0,1500.0,1800.0,3300.0,Forest,Omnivore,,No,Omnivore
AVIBASE-C43110B3,96.0,2250.0,1250.0,3500.0,Shrubland,Omnivore,CP,No,Omnivore
AVIBASE-30692E5A,74.515,0.0,1200.0,1200.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-D3E71486,85.0,0.0,1975.0,1975.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-6B75CDBA,78.3,0.0,2400.0,2400.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-076FBCAC,,,,,Shrubland,,,No,
AVIBASE-25D8B98B,,0.0,18.0,18.0,Forest,Carnivore,,No,Invertivore
AVIBASE-A786A6B2,82.0,0.0,1800.0,1800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-D2B2A4AF,108.0,0.0,1400.0,1400.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-8E286BF9,86.25,1800.0,1700.0,3500.0,Forest,Herbivore,CP,No,Omnivore
AVIBASE-EE26D2EA,67.0,900.0,1100.0,2000.0,Forest,Herbivore,HC,No,Frugivore
AVIBASE-0CAD32A5,59.0,100.0,1700.0,1800.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-24058626,92.5,1300.0,800.0,2100.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-27399961,74.0,1400.0,1200.0,2600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E47AA20C,63.5,600.0,1000.0,1600.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-D580A2C8,100.66667,700.0,3300.0,4000.0,Human Modified,Carnivore,CP,No,Invertivore
AVIBASE-1070D1CB,97.5,700.0,2800.0,3500.0,Human Modified,Carnivore,CP,No,Invertivore
AVIBASE-B3BB28D9,53.61667,300.0,3150.0,3450.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-9B9D5DC7,83.16667,1400.0,1400.0,2800.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-D068BA78,83.61667,600.0,2000.0,2600.0,Forest,Omnivore,,No,Omnivore
AVIBASE-23C068E4,142.66667,1300.0,2900.0,4200.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-F09C3940,100.06,0.0,2150.0,2150.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-69C20D91,71.2,0.0,600.0,600.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-6E6DD03A,64.925,,,,Forest,Carnivore,,No,Invertivore
AVIBASE-89E3147F,50.5,0.0,1600.0,1600.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-17FCF7A0,62.0,0.0,2600.0,2600.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-C740512D,95.0,0.0,300.0,300.0,Shrubland,Carnivore,CP,No,Omnivore
AVIBASE-1F4DAD80,70.0,200.0,1800.0,2000.0,Woodland,Omnivore,,No,Omnivore
AVIBASE-F2FC64EA,64.71667,900.0,1900.0,2800.0,Shrubland,Omnivore,CP,No,Omnivore
AVIBASE-8337C755,56.55,0.0,1750.0,1750.0,Grassland,Omnivore,CP,No,Omnivore
AVIBASE-F28463EA,58.0,0.0,1200.0,1200.0,Woodland,Herbivore,CP,No,Frugivore
AVIBASE-83389238,62.0,100.0,2400.0,2500.0,Forest,Herbivore,HC,No,Frugivore
AVIBASE-0A8145AC,70.33333,0.0,3000.0,3000.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-E31352FA,62.25,0.0,1500.0,1500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-3F04DF41,78.5,0.0,1500.0,1500.0,Shrubland,Herbivore,,No,Frugivore
AVIBASE-E124336D,77.56667,500.0,1000.0,1500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-C0938247,63.0,0.0,1500.0,1500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-78EFB310,71.5,100.0,900.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-33FBD873,67.0,0.0,800.0,800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-849B6005,71.66667,0.0,2200.0,2200.0,Woodland,Herbivore,CP,No,Frugivore
AVIBASE-B337C841,78.65,0.0,2450.0,2450.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-F697CCD2,62.5,0.0,1000.0,1000.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-CA2946CA,69.0,0.0,1900.0,1900.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-DCFB54ED,63.0,80.0,1020.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3EB04282,84.0,250.0,100.0,350.0,Woodland,Omnivore,,No,Omnivore
AVIBASE-ECD2AB67,32.16667,0.0,1500.0,1500.0,Forest,Carnivore,HC,No,Invertivore
AVIBASE-DA4D7386,33.5,0.0,1500.0,1500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-B796DBCB,21.4,0.0,1000.0,1000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-231FD09E,37.85,0.0,500.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-712C7EA0,25.98333,40.0,1560.0,1600.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-92908926,26.41667,0.0,1300.0,1300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-8CFA2604,25.2,1000.0,950.0,1950.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-C1EF6940,20.0,0.0,1200.0,1200.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-6D92499B,25.25,0.0,1500.0,1500.0,Grassland,Carnivore,HC,No,Invertivore
AVIBASE-B68BD0D2,22.5,0.0,1000.0,1000.0,Human Modified,Carnivore,HC,No,Invertivore
AVIBASE-15B2DD49,18.8,0.0,2200.0,2200.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-B5B6EC7B,16.51667,0.0,2200.0,2200.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-D112C938,37.26,0.0,2000.0,2000.0,Woodland,Carnivore,"CP,CV",No,Invertivore
AVIBASE-4B41D53C,71.0,0.0,500.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-24D2DF19,32.85,0.0,1900.0,1900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-97015904,23.85,0.0,1800.0,1800.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-5DE3F1BD,21.23333,0.0,2050.0,2050.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-E22B9F79,40.25,0.0,900.0,900.0,Forest,Carnivore,,No,Invertivore
AVIBASE-9006B4EF,17.96667,0.0,1600.0,1600.0,Shrubland,Carnivore,CV,No,Invertivore
AVIBASE-E80564C5,24.05,0.0,1000.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-CEED5ACE,26.0,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-974AE5EC,28.65,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-93B8CF8F,,0.0,1000.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-D5038426,,0.0,600.0,600.0,Riverine,Carnivore,"CV,CR",No,Invertivore
AVIBASE-E5ABD6CB,28.5,0.0,1750.0,1750.0,Forest,Carnivore,"CV,CR",No,Invertivore
AVIBASE-FA03A965,23.06667,0.0,2000.0,2000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-6E8F3B30,33.825,0.0,1000.0,1000.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-EA749CEC,19.8,0.0,1000.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-8B037156,34.83333,0.0,1600.0,1600.0,Forest,Carnivore,"CP,O",No,Invertivore
AVIBASE-F563FE97,12.83333,0.0,1800.0,1800.0,Forest,Carnivore,"CP,O",No,Invertivore
AVIBASE-5EA2B90C,13.2,0.0,2000.0,2000.0,Forest,Carnivore,O,No,Invertivore
AVIBASE-809D08A6,15.6,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-84E4178E,18.0,1470.0,680.0,2150.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-3B3A6911,15.83333,0.0,1500.0,1500.0,Woodland,Carnivore,,No,Invertivore
AVIBASE-6A0D9212,,0.0,1000.0,1000.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-167C67BA,,2000.0,200.0,2200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-3809131C,24.5,1400.0,1100.0,2500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-373E54E6,23.5,1800.0,700.0,2500.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-A920880B,39.66667,0.0,600.0,600.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C25A248F,30.9,1300.0,1150.0,2450.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F188F8C8,28.8,0.0,1800.0,1800.0,Woodland,Carnivore,"HC,O",No,Invertivore
AVIBASE-8A9A7AAA,26.66667,0.0,1800.0,1800.0,Woodland,Carnivore,"CP,O",No,Invertivore
AVIBASE-D17B7DA0,26.98333,800.0,600.0,1400.0,Rock,Carnivore,CP,No,Invertivore
AVIBASE-AB38EDFD,22.5,400.0,1100.0,1500.0,Grassland,Carnivore,"DM,O",No,Invertivore
AVIBASE-FD391374,28.43333,0.0,1000.0,1000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-F21A8321,14.0,0.0,2100.0,2100.0,Forest,Carnivore,"CP,O",No,Invertivore
AVIBASE-E281D783,18.16667,0.0,2000.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-561780A5,27.66667,0.0,1000.0,1000.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-D5629ECA,13.0,750.0,1000.0,1750.0,Woodland,Carnivore,O,No,Invertivore
AVIBASE-79993B33,17.98333,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-AD9EBAC2,17.5,0.0,1600.0,1600.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-D6E30413,,800.0,1200.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-B4FF5927,14.83333,0.0,2000.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-BCB683C2,11.4,1400.0,2600.0,4000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-2DA49BD5,12.56667,500.0,2800.0,3300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-472841E9,11.5,150.0,1550.0,1700.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-71563862,,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C8814B4A,,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-119680B1,11.75,0.0,1800.0,1800.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-119680B1,11.9,,,1295.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-5613E15E,12.25,150.0,1050.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-E78D263C,8.9,0.0,2100.0,2100.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-79574FC3,9.6,0.0,1000.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-6E95C4A9,11.25,900.0,2500.0,3400.0,Woodland,Carnivore,"CP,O,CV",No,Invertivore
AVIBASE-EE8206E7,17.51667,0.0,2200.0,2200.0,Woodland,Carnivore,"CP,O",No,Invertivore
AVIBASE-7387E828,13.0,1000.0,1000.0,2000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-A962CA14,17.33333,0.0,1800.0,1800.0,Riverine,Carnivore,"CP,O",No,Invertivore
AVIBASE-77F0C62C,11.16667,0.0,4000.0,4000.0,Wetland,Carnivore,"CR,O",No,Invertivore
AVIBASE-63EF266B,18.2,250.0,2050.0,2300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-26F04AA3,23.0,900.0,1200.0,2100.0,Forest,Carnivore,"CP,CV",No,Invertivore
AVIBASE-76F3C885,,1000.0,1200.0,2200.0,Riverine,Carnivore,,No,Invertivore
AVIBASE-CD06F87E,24.15,0.0,1700.0,1700.0,Forest,Carnivore,,No,Invertivore
AVIBASE-7FBCFF87,21.5,245.0,2955.0,3200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-72E5DD5A,20.5,1000.0,2000.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-ACBC2BB0,32.0,750.0,1950.0,2700.0,Forest,Carnivore,,No,Invertivore
AVIBASE-7D6DCAC3,23.725,900.0,1700.0,2600.0,Forest,Carnivore,,No,Invertivore
AVIBASE-AE0A8E40,11.25,270.0,2290.0,2560.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-75234D1E,34.5,600.0,2250.0,2850.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-B7679B3F,23.0,0.0,1850.0,1850.0,Forest,Carnivore,,No,Invertivore
AVIBASE-BC81D33B,23.5,180.0,1520.0,1700.0,Forest,Carnivore,,No,Invertivore
AVIBASE-52FED114,16.35,1200.0,1400.0,2600.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-BFD3F2BE,15.1,825.0,2175.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-1DF0E856,17.35,1200.0,1200.0,2400.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-4EA42529,22.5,500.0,1000.0,1500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-7C862AD0,19.7,200.0,2200.0,2400.0,Forest,Carnivore,,No,Invertivore
AVIBASE-A89B82E6,,1300.0,480.0,1780.0,Forest,Carnivore,CV,No,Invertivore
AVIBASE-64C5A03E,,1400.0,900.0,2300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-DB232D5C,25.8,0.0,2000.0,2000.0,Forest,Carnivore,CV,No,Invertivore
AVIBASE-B69E7CB5,,900.0,600.0,1500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-B136588C,,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-75A6445E,,450.0,1380.0,1830.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-03E8C346,12.2,600.0,2400.0,3000.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-EBEB71F0,13.1,400.0,2000.0,2400.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-480F2C3C,18.55,275.0,1925.0,2200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-1937A3C8,14.0,0.0,2000.0,2000.0,Riverine,Carnivore,,No,Invertivore
AVIBASE-AAF62362,15.0,0.0,2090.0,2090.0,Forest,Carnivore,"CP,CV",No,Invertivore
AVIBASE-7FD53F95,14.4,0.0,1100.0,1100.0,Forest,Carnivore,,No,Invertivore
AVIBASE-CA394EC6,15.75,600.0,1000.0,1600.0,Forest,Carnivore,,No,Invertivore
AVIBASE-A35345E1,,0.0,500.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-37C2CC2E,21.5,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-52C69037,17.75,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-62BD5AD2,19.92,100.0,1100.0,1200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-A9493977,19.9,100.0,1100.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-667AA6BF,17.8,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C29DEB80,18.66667,300.0,1400.0,1700.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-1AFE0391,18.025,0.0,1600.0,1600.0,Forest,Carnivore,,No,Invertivore
AVIBASE-383E7A61,,0.0,,,Forest,Carnivore,,No,Invertivore
AVIBASE-F63B6317,17.48,0.0,1160.0,1160.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F18BBB65,,550.0,1250.0,1800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-0EA33C18,15.1,305.0,1195.0,1500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-16C6AC8A,,0.0,915.0,915.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-869DE48B,15.5,400.0,2115.0,2515.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-52840970,16.5,0.0,1000.0,1000.0,Coastal,Carnivore,CP,No,Invertivore
AVIBASE-8E5FA27F,17.5,500.0,800.0,1300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-2DF4A02C,,0.0,,,Forest,Carnivore,CP,No,Invertivore
AVIBASE-0A57AF48,,,,,Forest,Carnivore,,No,Invertivore
AVIBASE-869DE48B,15.2,0.0,1300.0,1300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-7BF59220,15.5,400.0,800.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-69456178,18.5,900.0,450.0,1350.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-786EFC15,16.4,270.0,1230.0,1500.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-9265448C,,0.0,900.0,900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-0231D778,,0.0,300.0,300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-B93D7A8F,,0.0,300.0,300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-EAF7A5C6,,150.0,50.0,200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C809B2B9,18.11667,1000.0,1000.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-3622BD28,17.08333,130.0,1720.0,1850.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-230A0342,21.13333,0.0,4300.0,4300.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-6711EB24,16.58333,50.0,1250.0,1300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-01EFFC14,16.0,50.0,450.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-E3760281,18.25,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-F95998A8,16.55,650.0,1750.0,2400.0,Forest,Carnivore,,No,Invertivore
AVIBASE-DB856F78,23.675,1100.0,1600.0,2700.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F71CDDC8,37.5,1300.0,1700.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-8B7A6FE9,34.56667,0.0,2800.0,2800.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-4ACA4C5C,50.18333,0.0,2400.0,2400.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-68B8466C,43.4,950.0,950.0,1900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-FA3C53B8,59.73333,0.0,950.0,950.0,Forest,Carnivore,HC,No,Invertivore
AVIBASE-16BD42DD,35.43333,0.0,2300.0,2300.0,Riverine,Carnivore,CP,No,Invertivore
AVIBASE-68C54292,45.66667,0.0,1800.0,1800.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-53EABB81,26.5,1000.0,2200.0,3200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-BB05D1FC,36.3,0.0,2000.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-3846F8A8,31.75,0.0,2000.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-B175F364,61.16667,650.0,600.0,1250.0,Forest,Carnivore,,No,Invertivore
AVIBASE-9616C96E,28.63333,0.0,2000.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-A0A3B03D,33.7,0.0,1400.0,1400.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-A27D752A,28.16667,0.0,1200.0,1200.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-345658E9,23.33333,0.0,1500.0,1500.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-70F693B6,37.75,690.0,1510.0,2200.0,Rock,Carnivore,CP,No,Invertivore
AVIBASE-94932CDC,22.86667,0.0,1000.0,1000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-A38BABE1,29.43333,0.0,3400.0,3400.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-96D9A285,23.0,1660.0,730.0,2390.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-CB6410F3,24.91667,1000.0,900.0,1900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-63CF0D74,25.3,1400.0,730.0,2130.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F6E72DBC,21.91667,1600.0,700.0,2300.0,Forest,Carnivore,,No,Invertivore
AVIBASE-44A7DA22,18.7,1400.0,1000.0,2400.0,Forest,Carnivore,,No,Invertivore
AVIBASE-CDFAB323,,1800.0,400.0,2200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-3E4783BA,16.03333,0.0,1750.0,1750.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-9B35BE95,14.16667,600.0,1700.0,2300.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-09E90D06,18.26667,850.0,1350.0,2200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-5F5CE177,18.65,600.0,1900.0,2500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-65C6355E,18.61667,0.0,1500.0,1500.0,Forest,Carnivore,,No,Invertivore
