eBird species code 2019,Com_name,scientific_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
clawea1,Clarke's Weaver,ploceus golandi,nominate,153545921,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.024,0.026,0.004,0.019,0.0,0.079,0.043,0.003,0.184,0.002,0.024,0.2,0.015,0.169,0.024,0.024,0.013,0.005,0.001,0.0,0.052,0.056,0.013,0.02
giawea1,Giant Weaver,ploceus grandis,nominate,153545841,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.037,0.037,0.014,0.044,0.0,0.156,0.088,0.014,0.01,0.0,0.13,0.008,0.044,0.215,0.057,0.05,0.005,0.012,0.0,0.0,0.022,0.004,0.029,0.024
giawea1,Giant Weaver,ploceus grandis,nominate,153545851,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.034,0.01,0.007,0.037,0.0,0.024,0.009,0.009,0.133,0.013,0.036,0.182,0.009,0.135,0.023,0.053,0.052,0.005,0.071,0.0,0.065,0.049,0.008,0.036
hemwea1,Heuglin's Masked-Weaver,ploceus heuglini,nominate,153168011,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.035,0.016,0.015,0.026,0.0,0.196,0.102,0.01,0.087,0.0,0.064,0.054,0.042,0.177,0.061,0.012,0.006,0.009,0.0,0.0,0.011,0.049,0.01,0.018
hemwea1,Heuglin's Masked-Weaver,ploceus heuglini,nominate,153545341,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.048,0.017,0.015,0.029,0.0,0.033,0.021,0.009,0.112,0.005,0.022,0.248,0.017,0.153,0.019,0.053,0.027,0.013,0.003,0.0,0.032,0.064,0.017,0.043
asgwea2,Asian Golden Weaver,ploceus hypoxanthus,nominate,153169181,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.043,0.009,0.024,0.024,0.0,0.015,0.018,0.019,0.121,0.012,0.031,0.289,0.013,0.149,0.038,0.019,0.035,0.021,0.001,0.0,0.044,0.016,0.017,0.042
asgwea2,Asian Golden Weaver,ploceus hypoxanthus,nominate,153546211,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.06,0.037,0.005,0.055,0.0,0.231,0.028,0.011,0.056,0.014,0.105,0.072,0.034,0.167,0.049,0.037,0.001,0.01,0.0,0.0,0.003,0.0,0.017,0.008
brcwea1,Brown-capped Weaver,ploceus insignis,nominate,153546611,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.014,0.015,0.103,0.01,0.0,0.006,0.017,0.01,0.08,0.013,0.012,0.318,0.005,0.17,0.01,0.014,0.015,0.072,0.013,0.0,0.03,0.005,0.016,0.052
lesmaw1,Lesser Masked-Weaver,ploceus intermedius,nominate,153168281,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.064,0.019,0.005,0.034,0.0,0.098,0.078,0.014,0.098,0.0,0.042,0.08,0.029,0.273,0.028,0.039,0.001,0.013,0.0,0.0,0.009,0.04,0.023,0.013
lesmaw1,Lesser Masked-Weaver,ploceus intermedius,nominate,153545571,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.052,0.012,0.014,0.018,0.0,0.033,0.014,0.016,0.079,0.013,0.025,0.213,0.011,0.183,0.02,0.045,0.048,0.018,0.004,0.0,0.049,0.081,0.01,0.042
gobwea1,Golden-backed Weaver,ploceus jacksoni,nominate,153546001,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.049,0.013,0.007,0.039,0.0,0.204,0.029,0.006,0.059,0.0,0.074,0.076,0.017,0.159,0.064,0.055,0.01,0.004,0.0,0.0,0.02,0.071,0.018,0.026
gobwea1,Golden-backed Weaver,ploceus jacksoni,nominate,153546011,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.036,0.016,0.018,0.011,0.001,0.04,0.017,0.008,0.078,0.022,0.019,0.14,0.01,0.171,0.015,0.077,0.032,0.018,0.07,0.0,0.097,0.007,0.012,0.085
kamwea1,Katanga Masked-Weaver,ploceus katangae,upembae,153545611,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.034,0.022,0.006,0.036,0.0,0.019,0.021,0.005,0.134,0.021,0.013,0.275,0.012,0.19,0.008,0.03,0.066,0.007,0.003,0.0,0.024,0.037,0.025,0.012
kamwea1,Katanga Masked-Weaver,ploceus katangae,nominate,153545641,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.045,0.012,0.003,0.031,0.0,0.239,0.022,0.005,0.125,0.0,0.095,0.067,0.01,0.166,0.033,0.035,0.003,0.007,0.0,0.0,0.015,0.043,0.02,0.024
kamwea1,Katanga Masked-Weaver,ploceus katangae,nominate,153545651,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.02,0.007,0.013,0.0,0.016,0.014,0.011,0.153,0.007,0.01,0.282,0.017,0.172,0.013,0.021,0.092,0.003,0.0,0.0,0.04,0.049,0.028,0.01
litwea1,Little Weaver,ploceus luteolus,nominate,153544971,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.055,0.012,0.012,0.052,0.0,0.174,0.022,0.004,0.072,0.0,0.057,0.15,0.023,0.185,0.036,0.035,0.0,0.014,0.0,0.0,0.001,0.062,0.02,0.014
litwea1,Little Weaver,ploceus luteolus,nominate,153544981,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.025,0.028,0.015,0.015,0.0,0.012,0.03,0.015,0.14,0.0,0.011,0.257,0.033,0.185,0.007,0.016,0.071,0.011,0.001,0.0,0.023,0.068,0.016,0.021
strwea2,Streaked Weaver,ploceus manyar,nominate,153169281,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.013,0.055,0.058,0.021,0.0,0.081,0.097,0.04,0.024,0.001,0.038,0.056,0.053,0.144,0.036,0.007,0.084,0.065,0.0,0.0,0.041,0.004,0.027,0.055
strwea2,Streaked Weaver,ploceus manyar,nominate,153546331,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.028,0.047,0.021,0.03,0.0,0.108,0.094,0.028,0.021,0.002,0.068,0.038,0.068,0.196,0.051,0.015,0.019,0.017,0.0,0.0,0.055,0.001,0.045,0.048
strwea2,Streaked Weaver,ploceus manyar,williamsoni,153738861,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.013,0.057,0.071,0.015,0.0,0.065,0.076,0.046,0.028,0.001,0.047,0.043,0.046,0.159,0.036,0.008,0.051,0.052,0.0,0.0,0.046,0.003,0.042,0.095
yelwea1,Finn's Weaver,ploceus megarhynchus,nominate,153169361,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.036,0.023,0.029,0.037,0.0,0.032,0.037,0.021,0.105,0.013,0.038,0.27,0.023,0.152,0.029,0.027,0.017,0.013,0.001,0.0,0.034,0.003,0.022,0.038
yelwea1,Finn's Weaver,ploceus megarhynchus,salimalii,153169381,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.044,0.036,0.046,0.054,0.0,0.091,0.066,0.027,0.054,0.001,0.056,0.139,0.036,0.135,0.084,0.029,0.009,0.012,0.0,0.0,0.029,0.004,0.019,0.029
yelwea1,Finn's Weaver,ploceus megarhynchus,nominate,153546391,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.042,0.024,0.052,0.038,0.0,0.178,0.083,0.019,0.023,0.002,0.097,0.06,0.037,0.162,0.063,0.02,0.005,0.021,0.0,0.0,0.016,0.004,0.027,0.027
blhwea1,Black-headed Weaver,ploceus melanocephalus,dimidiatus,153168831,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.031,0.005,0.033,0.027,0.0,0.038,0.018,0.006,0.2,0.036,0.036,0.142,0.005,0.155,0.022,0.027,0.018,0.003,0.081,0.0,0.03,0.023,0.013,0.051
blhwea1,Black-headed Weaver,ploceus melanocephalus,nominate,153168851,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.014,0.055,0.019,0.0,0.019,0.01,0.008,0.179,0.0,0.014,0.226,0.007,0.154,0.021,0.033,0.048,0.009,0.0,0.0,0.034,0.067,0.011,0.05
blhwea1,Black-headed Weaver,ploceus melanocephalus,nominate,153545971,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.05,0.047,0.008,0.045,0.0,0.146,0.102,0.015,0.055,0.0,0.089,0.009,0.046,0.16,0.058,0.027,0.022,0.008,0.0,0.0,0.027,0.044,0.016,0.026
blbwea1,Black-billed Weaver,ploceus melanogaster,nominate,153167791,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.001,0.029,0.193,0.0,0.0,0.001,0.018,0.017,0.011,0.023,0.0,0.058,0.026,0.149,0.0,0.0,0.123,0.067,0.005,0.0,0.13,0.0,0.015,0.134
nelwea1,Nelicourvi Weaver,ploceus nelicourvi,nominate,153546181,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.088,0.03,0.057,0.024,0.002,0.002,0.01,0.057,0.025,0.003,0.005,0.075,0.01,0.157,0.013,0.039,0.038,0.039,0.011,0.0,0.074,0.104,0.077,0.06
usawea1,Usambara Weaver,ploceus nicolli,nominate,153546581,Tim Worfolk,Male,Not specified,variant A,Passeriformes,Ploceidae ,Weavers and Allies,0.023,0.02,0.08,0.017,0.0,0.002,0.005,0.009,0.058,0.025,0.001,0.208,0.011,0.151,0.006,0.051,0.07,0.034,0.013,0.0,0.084,0.028,0.009,0.095
viewea1,Vieillot's Weaver,ploceus nigerrimus,castaneofuscus,153168711,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.036,0.016,0.068,0.029,0.0,0.004,0.011,0.017,0.006,0.105,0.004,0.001,0.022,0.118,0.005,0.081,0.07,0.047,0.049,0.0,0.138,0.0,0.021,0.152
viewea1,Vieillot's Weaver,ploceus nigerrimus,nominate,153168731,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.001,0.027,0.108,0.005,0.0,0.007,0.011,0.016,0.0,0.0,0.0,0.0,0.014,0.123,0.0,0.0,0.245,0.033,0.0,0.0,0.201,0.0,0.018,0.191
viewea1,Vieillot's Weaver,ploceus nigerrimus,castaneofuscus,153545861,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.094,0.019,0.015,0.128,0.0,0.022,0.02,0.011,0.142,0.007,0.043,0.099,0.018,0.169,0.089,0.038,0.002,0.009,0.0,0.0,0.009,0.036,0.015,0.015
viewea1,Vieillot's Weaver,ploceus nigerrimus,nominate,153545881,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.123,0.015,0.014,0.074,0.0,0.099,0.015,0.006,0.072,0.0,0.09,0.055,0.017,0.17,0.064,0.069,0.001,0.012,0.001,0.0,0.003,0.068,0.02,0.012
blnwea1,Black-necked Weaver,ploceus nigricollis,nominate,153167731,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.072,0.017,0.023,0.028,0.0,0.001,0.016,0.014,0.074,0.02,0.007,0.307,0.016,0.149,0.006,0.049,0.013,0.028,0.001,0.0,0.082,0.006,0.018,0.053
blnwea1,Black-necked Weaver,ploceus nigricollis,brachypterus,153545031,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.044,0.017,0.005,0.054,0.0,0.004,0.015,0.009,0.123,0.028,0.005,0.293,0.019,0.15,0.011,0.024,0.021,0.009,0.005,0.0,0.009,0.135,0.014,0.006
blnwea1,Black-necked Weaver,ploceus nigricollis,melanoxanthus,153545041,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.006,0.017,0.073,0.011,0.0,0.005,0.018,0.04,0.1,0.0,0.006,0.298,0.016,0.138,0.004,0.008,0.009,0.077,0.0,0.0,0.044,0.002,0.008,0.12
bkcwea1,Black-chinned Weaver,ploceus nigrimentus,nominate,153544901,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.011,0.009,0.065,0.01,0.0,0.006,0.015,0.007,0.068,0.04,0.017,0.361,0.013,0.141,0.013,0.018,0.027,0.016,0.001,0.0,0.059,0.026,0.016,0.061
spewea1,Spectacled Weaver,ploceus ocularis,nominate,153545001,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.052,0.008,0.008,0.031,0.0,0.001,0.008,0.002,0.172,0.001,0.006,0.297,0.013,0.177,0.009,0.026,0.015,0.008,0.0,0.0,0.015,0.135,0.005,0.011
olhwea1,Olive-headed Weaver,ploceus olivaceiceps,nominate,153169501,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.09,0.015,0.01,0.1,0.0,0.0,0.012,0.015,0.075,0.048,0.004,0.183,0.012,0.181,0.008,0.042,0.005,0.016,0.005,0.0,0.036,0.077,0.029,0.037
slbwea1,Slender-billed Weaver,ploceus pelzelni,nominate,153544941,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.032,0.027,0.004,0.019,0.0,0.007,0.021,0.01,0.131,0.005,0.012,0.336,0.019,0.174,0.008,0.036,0.023,0.012,0.0,0.0,0.036,0.044,0.013,0.031
baywea1,Baya Weaver,ploceus philippinus,burmanicus,153169311,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.019,0.065,0.042,0.019,0.0,0.073,0.076,0.028,0.083,0.023,0.068,0.074,0.082,0.15,0.045,0.013,0.013,0.036,0.0,0.0,0.016,0.0,0.026,0.049
baywea1,Baya Weaver,ploceus philippinus,nominate,153169331,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.051,0.024,0.017,0.0,0.053,0.105,0.024,0.046,0.005,0.044,0.136,0.052,0.193,0.022,0.024,0.013,0.024,0.0,0.0,0.029,0.012,0.044,0.06
baywea1,Baya Weaver,ploceus philippinus,burmanicus,153546351,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.018,0.06,0.022,0.03,0.0,0.123,0.072,0.036,0.027,0.003,0.133,0.004,0.071,0.134,0.105,0.006,0.007,0.028,0.0,0.0,0.037,0.0,0.045,0.039
baywea1,Baya Weaver,ploceus philippinus,nominate,153546371,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.02,0.059,0.033,0.02,0.0,0.113,0.164,0.031,0.008,0.001,0.097,0.0,0.092,0.169,0.047,0.006,0.009,0.029,0.0,0.0,0.035,0.001,0.042,0.024
prewea1,Preuss's Weaver,ploceus preussi,nominate,153546501,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.007,0.008,0.06,0.008,0.0,0.005,0.011,0.014,0.117,0.028,0.008,0.289,0.009,0.141,0.006,0.006,0.017,0.048,0.002,0.0,0.081,0.01,0.008,0.117
prgwea1,Principe Golden-Weaver,ploceus princeps,nominate,153168081,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.047,0.013,0.007,0.028,0.0,0.004,0.013,0.005,0.17,0.096,0.027,0.192,0.01,0.152,0.026,0.034,0.01,0.006,0.003,0.0,0.058,0.072,0.005,0.022
prgwea1,Principe Golden-Weaver,ploceus princeps,nominate,153545401,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.037,0.032,0.005,0.034,0.0,0.059,0.053,0.007,0.123,0.002,0.025,0.151,0.032,0.207,0.034,0.034,0.021,0.004,0.0,0.0,0.018,0.098,0.009,0.015
tanmaw1,Tanganyika Masked-Weaver,ploceus reichardi,nominate,153168471,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.027,0.029,0.003,0.011,0.0,0.01,0.02,0.003,0.194,0.083,0.015,0.13,0.017,0.182,0.007,0.037,0.068,0.001,0.076,0.0,0.035,0.032,0.008,0.012
tanmaw1,Tanganyika Masked-Weaver,ploceus reichardi,nominate,153545691,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.042,0.03,0.012,0.039,0.0,0.243,0.013,0.006,0.116,0.003,0.1,0.07,0.014,0.157,0.072,0.025,0.003,0.004,0.0,0.0,0.004,0.019,0.015,0.013
chewea1,Chestnut Weaver,ploceus rubiginosus,nominate,153168921,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.026,0.046,0.044,0.032,0.0,0.12,0.088,0.04,0.019,0.0,0.102,0.0,0.053,0.209,0.079,0.005,0.005,0.047,0.0,0.0,0.02,0.001,0.044,0.02
chewea1,Chestnut Weaver,ploceus rubiginosus,nominate,153168931,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.06,0.023,0.03,0.056,0.0,0.025,0.017,0.024,0.002,0.084,0.008,0.0,0.015,0.143,0.032,0.037,0.052,0.018,0.212,0.0,0.059,0.0,0.027,0.076
chewea1,Chestnut Weaver,ploceus rubiginosus,trothae,153168951,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.027,0.025,0.033,0.02,0.0,0.009,0.025,0.017,0.003,0.163,0.022,0.001,0.03,0.143,0.02,0.016,0.053,0.017,0.187,0.0,0.083,0.0,0.046,0.06
lalmaw1,Lake Lufira Masked-Weaver,ploceus ruweti,nominate,153545661,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.045,0.029,0.011,0.058,0.0,0.16,0.045,0.04,0.066,0.001,0.05,0.037,0.022,0.147,0.064,0.054,0.023,0.012,0.0,0.0,0.039,0.043,0.025,0.029
lalmaw1,Lake Lufira Masked-Weaver,ploceus ruweti,nominate,153545671,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.029,0.013,0.017,0.027,0.0,0.012,0.016,0.003,0.18,0.15,0.014,0.119,0.01,0.158,0.012,0.031,0.055,0.004,0.044,0.002,0.036,0.025,0.019,0.024
sakwea1,Sakalava Weaver,ploceus sakalava,nominate,153169141,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.008,0.101,0.048,0.012,0.0,0.008,0.067,0.061,0.029,0.008,0.01,0.117,0.101,0.136,0.015,0.008,0.017,0.05,0.003,0.0,0.048,0.001,0.076,0.076
satwea1,Sao Tome Weaver,ploceus sanctithomae,nominate,153169591,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.066,0.042,0.008,0.05,0.0,0.101,0.06,0.014,0.039,0.005,0.058,0.006,0.118,0.186,0.053,0.091,0.021,0.008,0.0,0.0,0.025,0.0,0.028,0.021
satwea1,Sao Tome Weaver,ploceus sanctithomae,nominate,153546671,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.008,0.016,0.044,0.0,0.002,0.012,0.021,0.138,0.094,0.086,0.005,0.014,0.17,0.039,0.045,0.079,0.01,0.002,0.0,0.119,0.0,0.017,0.057
spewea2,Speke's Weaver,ploceus spekei,nominate,153168501,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.05,0.027,0.006,0.077,0.0,0.079,0.119,0.009,0.083,0.005,0.066,0.014,0.035,0.169,0.054,0.063,0.002,0.008,0.0,0.0,0.051,0.034,0.017,0.032
spewea2,Speke's Weaver,ploceus spekei,nominate,153168511,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.034,0.015,0.007,0.018,0.0,0.009,0.015,0.012,0.156,0.011,0.015,0.306,0.016,0.139,0.01,0.038,0.068,0.009,0.004,0.0,0.05,0.023,0.02,0.025
foxwea1,Fox's Weaver,ploceus spekeoides,nominate,153168551,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.044,0.013,0.003,0.015,0.0,0.01,0.015,0.011,0.123,0.008,0.014,0.291,0.009,0.133,0.025,0.035,0.071,0.006,0.001,0.001,0.07,0.035,0.022,0.045
foxwea1,Fox's Weaver,ploceus spekeoides,nominate,153545761,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.064,0.01,0.005,0.042,0.0,0.228,0.017,0.007,0.071,0.007,0.064,0.064,0.011,0.178,0.034,0.071,0.006,0.009,0.0,0.0,0.031,0.043,0.007,0.031
afgwea1,African Golden-Weaver,ploceus subaureus,nominate,153167921,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.036,0.011,0.007,0.022,0.0,0.023,0.018,0.015,0.199,0.008,0.026,0.314,0.011,0.168,0.016,0.023,0.002,0.003,0.001,0.0,0.007,0.078,0.011,0.001
afgwea1,African Golden-Weaver,ploceus subaureus,nominate,153545261,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.05,0.008,0.005,0.03,0.0,0.026,0.013,0.007,0.171,0.004,0.033,0.351,0.018,0.154,0.013,0.018,0.005,0.004,0.001,0.0,0.005,0.069,0.012,0.003
loawea1,Loango Weaver,ploceus subpersonatus,nominate,153167601,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.037,0.007,0.029,0.047,0.0,0.021,0.014,0.003,0.127,0.003,0.04,0.24,0.008,0.142,0.037,0.023,0.018,0.018,0.0,0.0,0.039,0.103,0.012,0.032
nomwea1,Northern Masked-Weaver,ploceus taeniopterus,nominate,153168251,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.016,0.07,0.015,0.017,0.0,0.116,0.137,0.017,0.003,0.001,0.123,0.005,0.048,0.222,0.049,0.02,0.006,0.016,0.0,0.0,0.032,0.001,0.042,0.044
nomwea1,Northern Masked-Weaver,ploceus taeniopterus,nominate,153168261,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.018,0.021,0.01,0.01,0.0,0.004,0.025,0.01,0.167,0.027,0.012,0.275,0.014,0.185,0.012,0.027,0.049,0.005,0.008,0.0,0.036,0.052,0.017,0.016
bocwea1,Bocage's Weaver,ploceus temporalis,nominate,153167871,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.068,0.028,0.011,0.057,0.0,0.159,0.083,0.024,0.01,0.0,0.099,0.013,0.048,0.154,0.082,0.04,0.008,0.01,0.0,0.0,0.016,0.047,0.022,0.021
bocwea1,Bocage's Weaver,ploceus temporalis,nominate,153167881,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.093,0.012,0.009,0.041,0.0,0.022,0.009,0.013,0.081,0.0,0.02,0.204,0.017,0.178,0.028,0.038,0.016,0.021,0.0,0.0,0.025,0.116,0.023,0.034
yemwea1,Yellow-mantled Weaver,ploceus tricolor,nominate,153169011,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.074,0.006,0.057,0.031,0.0,0.001,0.009,0.008,0.003,0.0,0.005,0.014,0.003,0.135,0.008,0.089,0.213,0.011,0.048,0.0,0.146,0.0,0.011,0.128
yemwea1,Yellow-mantled Weaver,ploceus tricolor,interscapularis,153546101,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.057,0.02,0.106,0.009,0.0,0.0,0.017,0.026,0.001,0.0,0.001,0.018,0.009,0.109,0.003,0.019,0.257,0.033,0.0,0.0,0.181,0.002,0.02,0.112
yemwea1,Yellow-mantled Weaver,ploceus tricolor,nominate,153546121,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.001,0.017,0.047,0.001,0.0,0.0,0.014,0.014,0.007,0.005,0.0,0.018,0.011,0.126,0.001,0.14,0.214,0.023,0.12,0.0,0.148,0.0,0.011,0.082
afmwea,Southern Masked-Weaver,ploceus velatus,nominate,153545581,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.056,0.039,0.009,0.055,0.0,0.091,0.08,0.026,0.065,0.001,0.05,0.028,0.031,0.201,0.049,0.06,0.017,0.02,0.001,0.0,0.037,0.037,0.024,0.023
afmwea,Southern Masked-Weaver,ploceus velatus,nominate,153545591,Tim Worfolk,Male,Not specified,variant A,Passeriformes,Ploceidae ,Weavers and Allies,0.024,0.019,0.004,0.016,0.0,0.028,0.015,0.018,0.121,0.002,0.028,0.263,0.012,0.176,0.026,0.027,0.027,0.019,0.001,0.0,0.069,0.03,0.01,0.065
afmwea,Southern Masked-Weaver,ploceus velatus,nominate,153545601,Tim Worfolk,Male,Not specified,variant B,Passeriformes,Ploceidae ,Weavers and Allies,0.049,0.012,0.031,0.017,0.0,0.016,0.018,0.022,0.149,0.0,0.037,0.296,0.018,0.151,0.02,0.022,0.005,0.017,0.0,0.0,0.027,0.034,0.013,0.046
vimwea1,Vitelline Masked-Weaver,ploceus vitellinus,nominate,153168481,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.041,0.032,0.025,0.043,0.0,0.062,0.108,0.012,0.078,0.002,0.091,0.059,0.066,0.219,0.041,0.021,0.001,0.024,0.0,0.0,0.01,0.026,0.021,0.018
vimwea1,Vitelline Masked-Weaver,ploceus vitellinus,nominate,153168491,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.034,0.007,0.016,0.0,0.004,0.018,0.003,0.198,0.023,0.009,0.229,0.017,0.176,0.011,0.021,0.042,0.008,0.016,0.0,0.03,0.083,0.007,0.026
weywea1,Weyns's Weaver,ploceus weynsi,nominate,153545901,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.102,0.023,0.018,0.061,0.0,0.051,0.022,0.011,0.104,0.0,0.039,0.072,0.017,0.181,0.057,0.062,0.01,0.008,0.0,0.0,0.023,0.096,0.011,0.032
weywea1,Weyns's Weaver,ploceus weynsi,nominate,153545911,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.015,0.02,0.051,0.008,0.0,0.014,0.012,0.02,0.08,0.033,0.014,0.121,0.016,0.136,0.026,0.018,0.103,0.024,0.076,0.0,0.128,0.009,0.02,0.056
hogwea1,Holub's Golden-Weaver,ploceus xanthops,nominate,153167981,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.039,0.008,0.002,0.042,0.0,0.005,0.01,0.007,0.2,0.0,0.011,0.336,0.01,0.164,0.023,0.023,0.003,0.006,0.0,0.0,0.006,0.083,0.011,0.011
sbtwea1,Southern Brown-throated Weaver,ploceus xanthopterus,nominate,153168171,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.03,0.016,0.006,0.05,0.0,0.095,0.101,0.018,0.178,0.01,0.037,0.09,0.034,0.171,0.024,0.036,0.001,0.006,0.0,0.0,0.006,0.076,0.011,0.004
