avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen_avg,beak_culmen_avg_m,beak_culmen_avg_f,beak_nares_avg,beak_nares_avg_m,beak_nares_avg_f,beak_width_avg,beak_width_avg_m,beak_width_avg_f,beak_depth_avg,beak_depth_avg_m,beak_depth_avg_f,tarsus_avg,tarsus_avg_m,tarsus_avg_f,wing_len_avg,wing_len_avg_m,wing_len_avg_f,kipps_avg,kipps_avg_m,kipps_avg_f,secondary_avg,secondary_avg_m,secondary_avg_f,hwi_avg,hwi_avg_m,hwi_avg_f,tail_avg,tail_avg_m,tail_avg_f,total_individuals,female_count,male_count,mass_avg,mass_source,inference,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size
AVIBASE-61908368,Pnoepyga formosana,Pnoepyga_formosana,Pnoepygidae,Passeriformes,Timaliidae,Passeriformes,12.90000,12.90000,11.80000,7.20000,7.20000,6.80000,2.35000,2.60000,2.10000,3.10000,3.00000,3.20000,21.05000,21.80000,20.30000,53.25000,54.00000,52.50000,7.40000,7.80000,7.00000,45.85000,46.20000,45.50000,13.85000,14.40000,13.30000,15.00000,15.00000,15.00000,2.00000,1.00000,1.00000,20.90000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Generalist,22.29000,24.86000,23.71000,121.12000,17049.31000
AVIBASE-F2E7531F,Pnoepyga immaculata,Pnoepyga_immaculata,Pnoepygidae,Passeriformes,Timaliidae,Passeriformes,12.55000,12.55000,11.80000,7.40000,7.40000,6.80000,2.35000,2.35000,2.22500,3.00000,3.00000,2.82500,21.75000,21.75000,19.52500,55.75000,55.75000,51.00000,4.85000,4.85000,6.17500,50.90000,50.90000,44.82500,8.70000,8.70000,12.05000,14.80000,14.80000,15.00000,2.00000,0.00000,2.00000,20.50000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Terrestrial,26.93000,31.05000,29.17000,81.96000,59458.23000
AVIBASE-EBDB2EF8,Pnoepyga pusilla,Pnoepyga_pusilla,Pnoepygidae,Passeriformes,Timaliidae,Passeriformes,12.14000,12.36667,11.80000,6.80000,6.80000,6.80000,2.52000,2.63333,2.35000,2.52000,2.56667,2.45000,18.58000,18.46667,18.75000,50.00000,50.33333,49.50000,4.97500,4.60000,5.35000,45.27500,46.40000,44.15000,9.90000,9.00000,10.80000,18.60000,21.00000,15.00000,5.00000,2.00000,3.00000,12.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Terrestrial,-9.59000,34.68000,24.91000,105.28000,3686790.81000
AVIBASE-A9003A7B,Podargus ocellatus,Podargus_ocellatus,Podargidae,Caprimulgiformes,Podargidae,Caprimulgiformes,32.98000,35.30000,31.43333,21.67500,22.60000,20.75000,30.58000,30.20000,30.83333,18.52500,18.80000,18.25000,21.08000,21.00000,21.13333,176.20000,179.50000,174.00000,37.82500,40.65000,35.00000,138.92500,138.85000,139.00000,21.37500,22.65000,20.10000,156.20000,159.50000,154.00000,5.00000,3.00000,2.00000,175.40000,Dunning,NO,Forest,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-28.84000,-0.01000,-6.71000,141.60000,761242.93000
AVIBASE-BA1D64E2,Podargus papuensis,Podargus_papuensis,Podargidae,Caprimulgiformes,Podargidae,Caprimulgiformes,51.16000,55.75000,46.50000,32.50000,34.05000,30.95000,41.40000,43.85000,39.55000,27.64000,29.15000,25.30000,31.76000,34.45000,30.35000,289.60000,304.50000,283.00000,78.12500,78.45000,77.80000,215.62500,226.05000,205.20000,26.65000,25.80000,27.50000,267.40000,271.50000,262.50000,5.00000,2.00000,2.00000,375.70000,Dunning,NO,Woodland,3.00000,1.00000,Carnivore,Invertivore,Insessorial,-19.37000,0.04000,-7.05000,141.26000,958302.87000
AVIBASE-8500F130,Podargus strigoides,Podargus_strigoides,Podargidae,Caprimulgiformes,Podargidae,Caprimulgiformes,42.60000,44.63333,38.10000,22.12500,23.05000,21.20000,29.30000,30.73333,27.85000,20.65000,22.10000,18.10000,28.38333,29.96667,28.75000,228.75000,238.00000,219.50000,62.97500,68.50000,57.45000,165.77500,169.50000,162.05000,27.47500,28.80000,26.15000,172.00000,171.50000,172.50000,6.00000,2.00000,3.00000,308.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-43.64000,-10.02000,-25.73000,134.48000,7674636.86000
AVIBASE-46DECAEE,Podica senegalensis,Podica_senegalensis,Heliornithidae,Gruiformes,Heliornithidae,Gruiformes,44.56000,46.85000,43.03333,20.55000,21.70000,20.16667,5.30000,5.30000,5.30000,8.10000,8.40000,7.90000,40.92000,42.00000,40.20000,186.20000,190.00000,183.66667,50.00000,49.00000,50.33333,134.75000,139.00000,133.33333,27.20000,26.10000,27.56667,125.00000,133.50000,119.33333,5.00000,3.00000,2.00000,599.00000,Dunning,NO,Wetland,2.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-34.21000,16.64000,-0.82000,19.26000,11384786.12000
AVIBASE-018B3169,Podiceps auritus,Podiceps_auritus,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,30.20000,29.97500,30.65000,15.42500,14.90000,15.95000,4.73333,4.70000,4.80000,7.13333,6.95000,7.50000,42.88333,43.02500,42.60000,137.83333,137.50000,138.50000,57.17500,54.65000,59.70000,78.32500,77.85000,78.80000,42.17500,41.25000,43.10000,33.16667,32.25000,35.00000,6.00000,2.00000,4.00000,453.00000,Dunning,NO,Wetland,3.00000,3.00000,Carnivore,Aquatic predator,Aquatic,41.12000,70.66000,57.33000,19.63000,16211072.27000
AVIBASE-8F269702,Podiceps cristatus,Podiceps_cristatus,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,57.47273,62.02000,53.68333,35.40000,37.00000,33.80000,6.61429,6.83333,6.45000,10.55714,11.56667,9.80000,60.85455,63.24000,58.86667,183.63636,188.90000,179.25000,78.97500,79.62500,78.32500,105.40000,109.00000,101.80000,42.86250,42.27500,43.45000,40.68182,42.80000,38.91667,11.00000,6.00000,5.00000,731.00000,Dunning,NO,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-46.18000,66.14000,44.79000,63.48000,19812770.45000
AVIBASE-A17592A3,Podiceps gallardoi,Podiceps_gallardoi,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,22.97500,24.05000,21.90000,12.87500,13.20000,12.55000,5.82500,6.25000,5.40000,5.97500,6.00000,5.95000,46.55000,46.70000,46.40000,141.40000,154.00000,128.80000,52.90000,60.40000,45.40000,88.57500,93.70000,83.45000,36.75000,39.25000,34.25000,31.41913,32.79211,29.74226,4.00000,2.00000,2.00000,575.00000,Dunning,YES,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-50.91000,-46.73000,-48.99000,-71.67000,45696.35000
AVIBASE-1CBD2CED,Podiceps grisegena,Podiceps_grisegena,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,48.11000,49.66000,46.56000,27.32500,27.20000,27.45000,6.20000,6.36667,6.03333,10.15000,10.43333,9.86667,54.43000,54.34000,54.52000,167.12000,169.80000,164.44000,66.85000,68.85000,64.85000,96.42500,96.65000,96.20000,40.92500,41.60000,40.25000,32.05000,33.50000,30.60000,10.00000,5.00000,5.00000,1023.00000,Dunning,NO,Wetland,3.00000,3.00000,Carnivore,Aquatic predator,Aquatic,37.07000,69.17000,57.11000,19.48000,17383433.44000
AVIBASE-79EB0827,Podiceps juninensis,Podiceps_occipitalis,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,22.18182,23.15000,21.16667,11.77143,12.32500,11.03333,5.07273,5.02500,4.40000,5.80909,6.00000,5.43333,37.72727,38.35000,38.63333,126.65455,128.32500,125.96667,43.50000,40.45000,42.73333,83.17273,87.90000,83.26667,34.40000,31.47500,34.10000,27.37500,31.00000,31.00000,11.00000,3.00000,4.00000,320.70000,DataFromSplit,NO,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-28.30000,4.89000,-18.35000,-68.65000,871982.44000
AVIBASE-EA53492B,Podiceps major,Podiceps_major,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,81.96000,85.80000,76.20000,61.22500,66.15000,56.30000,9.24000,9.43333,8.95000,14.44000,14.90000,13.75000,67.72000,67.93333,67.40000,181.40000,173.66667,193.00000,79.97500,83.45000,76.50000,112.02500,107.55000,116.50000,41.67500,43.75000,39.60000,41.20000,43.00000,38.50000,5.00000,2.00000,3.00000,1646.00000,Dunning,NO,Wetland,3.00000,3.00000,Carnivore,Aquatic predator,Aquatic,-55.98000,-4.62000,-36.95000,-65.24000,2909991.50000
AVIBASE-32DCEC14,Podiceps nigricollis,Podiceps_nigricollis,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,26.22000,26.10000,25.70000,15.42500,15.85000,15.00000,5.46000,5.25000,5.25000,5.94000,5.85000,5.75000,39.64000,40.55000,36.50000,127.20000,126.50000,124.00000,55.15000,55.50000,54.80000,70.10000,71.00000,69.20000,44.02500,43.85000,44.20000,28.00000,29.50000,26.50000,5.00000,2.00000,2.00000,412.40000,Dunning,NO,Wetland,3.00000,3.00000,Carnivore,Aquatic predator,Aquatic,-34.84000,62.00000,41.93000,13.31000,16435591.30000
AVIBASE-CEF706B0,Podiceps occipitalis,Podiceps_occipitalis,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,23.14000,24.03333,21.80000,11.75000,12.55000,10.95000,4.98000,5.20000,4.65000,5.90000,6.16667,5.50000,37.28000,37.90000,36.35000,126.00000,126.66667,125.00000,49.12500,48.00000,50.25000,75.62500,76.50000,74.75000,39.40000,38.60000,40.20000,31.00000,34.66667,25.50000,5.00000,2.00000,3.00000,320.70000,Dunning,NO,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-55.85000,-30.26000,-42.00000,-67.39000,1750479.93000
AVIBASE-BB1BF3D9,Podiceps taczanowskii,Podiceps_taczanowskii,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,36.77500,40.20000,33.35000,19.55000,22.05000,17.05000,6.07500,6.15000,6.00000,7.10000,7.30000,6.90000,44.92500,45.05000,44.80000,120.00000,121.00000,119.00000,42.60000,39.95000,45.25000,77.40000,81.05000,73.75000,35.52500,33.00000,38.05000,30.50000,32.50000,28.50000,4.00000,2.00000,2.00000,390.20000,Dunning,NO,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-11.09000,-10.97000,-11.02000,-76.11000,130.74000
AVIBASE-9A8E55D0,Podilymbus podiceps,Podilymbus_podiceps,Podicipedidae,Podicipediformes,Podicipedidae,Podicipediformes,28.76250,30.25000,25.45000,14.12500,13.90000,20.37396,5.36000,5.40000,5.40990,10.57500,10.25000,12.10000,37.07500,41.55000,32.55000,125.61250,135.50000,122.15000,41.78571,49.00000,38.60000,81.05714,77.00000,83.55000,34.00000,38.90000,31.60000,32.60000,33.50000,29.74226,8.00000,2.00000,2.00000,411.90000,Dunning,NO,Wetland,3.00000,2.00000,Carnivore,Aquatic predator,Aquatic,-51.63000,62.30000,21.61000,-86.81000,21361785.48000
AVIBASE-D0BB7612,Podoces biddulphi,Podoces_biddulphi,Corvidae,Passeriformes,Corvidae,Passeriformes,53.78889,54.75714,50.40000,40.80000,41.85000,39.75000,9.52222,9.80000,8.55000,10.28889,10.40000,9.90000,44.35556,45.38571,40.75000,148.55556,149.42857,145.50000,35.58750,36.55000,32.70000,112.91250,112.95000,112.80000,23.95000,24.43333,22.50000,99.33333,99.42857,99.00000,9.00000,2.00000,7.00000,130.50000,Updated_literature,NO,Desert,3.00000,2.00000,Omnivore,Omnivore,Terrestrial,36.73000,42.12000,39.50000,83.10000,420108.26000
AVIBASE-AF49B4CF,Podoces hendersoni,Podoces_hendersoni,Corvidae,Passeriformes,Corvidae,Passeriformes,43.72727,43.66667,44.00000,32.42500,31.20000,33.65000,9.92727,10.25556,8.45000,9.84545,10.02222,9.05000,41.02727,42.13333,36.05000,139.36364,139.44444,139.00000,30.06000,29.20000,33.50000,109.04000,109.92500,105.50000,21.58000,20.95000,24.10000,101.27273,100.55556,104.50000,11.00000,2.00000,9.00000,120.50000,Dunning,NO,Desert,3.00000,2.00000,Omnivore,Omnivore,Terrestrial,38.95000,52.84000,44.51000,94.48000,1783211.45000
AVIBASE-3137BF2B,Podoces panderi,Podoces_panderi,Corvidae,Passeriformes,Corvidae,Passeriformes,32.07778,32.98571,28.90000,22.40000,24.20000,20.60000,7.88889,8.17143,6.90000,7.61111,7.85714,6.75000,40.83333,42.81429,33.90000,119.66667,121.14286,114.50000,25.56250,25.95000,24.40000,93.68750,94.88333,90.10000,21.43750,21.48333,21.30000,89.88889,91.00000,86.00000,9.00000,2.00000,7.00000,91.10000,Dunning,NO,Desert,3.00000,2.00000,Omnivore,Omnivore,Terrestrial,37.78000,46.43000,41.08000,61.23000,291415.99000
AVIBASE-6F3A7C95,Podoces pleskei,Podoces_pleskei,Corvidae,Passeriformes,Corvidae,Passeriformes,38.80000,42.05000,41.01288,28.75000,28.18310,26.78369,8.90000,10.15000,11.07167,8.70000,9.20000,14.48242,43.37500,45.20000,44.09515,118.75000,118.50000,206.16437,24.40000,23.50000,55.05919,94.35000,95.00000,151.14833,20.57500,19.85000,22.80059,82.25000,79.50000,173.90760,4.00000,0.00000,2.00000,87.50000,Dunning,NO,Desert,3.00000,2.00000,Omnivore,Omnivore,Terrestrial,27.53000,36.46000,32.05000,55.97000,219917.49000
AVIBASE-B1F0CC82,Poecile atricapillus,Parus_atricapillus,Paridae,Passeriformes,Paridae,Passeriformes,10.27500,10.03333,10.60000,7.20000,7.00000,7.20000,3.68750,3.46667,3.85000,4.03333,4.05000,4.07500,16.80769,16.45714,16.94000,64.38462,63.85714,64.40000,11.95833,11.15000,13.12000,52.54167,52.85000,51.28000,18.57500,17.45000,20.40000,61.69231,61.00000,60.60000,13.00000,5.00000,7.00000,10.80000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,34.20000,65.98000,50.08000,-104.99000,9078514.18000
AVIBASE-F941AAD3,Poecile carolinensis,Parus_carolinensis,Paridae,Passeriformes,Paridae,Passeriformes,8.94000,9.33333,8.80000,6.63571,6.72000,6.77143,3.50667,3.55000,3.40000,3.72667,3.78333,3.70000,14.76667,14.65000,14.54286,58.80000,59.83333,58.57143,11.41429,11.66000,11.75714,47.02143,47.34000,46.82857,19.52143,19.76000,20.04286,49.60714,51.50000,48.91667,15.00000,7.00000,6.00000,10.00000,Dunning,NO,Forest,2.00000,1.00000,Omnivore,Invertivore,Insessorial,27.68000,41.22000,34.90000,-88.36000,2312694.52000
AVIBASE-67504FA2,Poecile cinctus,Parus_cinctus,Paridae,Passeriformes,Paridae,Passeriformes,11.02500,11.30000,10.75000,7.65000,7.95000,7.35000,3.35000,3.30000,3.40000,4.15000,4.05000,4.25000,14.77500,15.30000,14.25000,67.29167,68.33333,66.25000,13.15833,13.35000,12.96667,54.13333,54.98333,53.28333,19.54167,19.51667,19.56667,65.75000,64.00000,67.50000,12.00000,6.00000,6.00000,11.40000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,47.50000,73.30000,63.34000,89.72000,10800997.61000
AVIBASE-057C6607,Poecile davidi,Parus_davidi,Paridae,Passeriformes,Paridae,Passeriformes,9.52000,9.23333,9.80000,6.50000,6.63333,6.80000,3.66000,3.80000,3.30000,4.48000,4.70000,4.20000,15.84000,15.60000,16.50000,64.30000,66.00000,63.50000,10.26000,10.23333,11.00000,54.04000,55.76667,52.50000,15.96000,15.50000,17.30000,48.92000,49.83333,46.10000,5.00000,1.00000,3.00000,10.30000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,28.24000,34.43000,32.22000,104.26000,56804.66000
AVIBASE-DE0971C1,Poecile gambeli,Parus_gambeli,Paridae,Passeriformes,Paridae,Passeriformes,11.77500,11.90000,11.65000,8.90000,8.80000,9.00000,3.37500,3.40000,3.35000,3.80000,3.85000,3.75000,18.10000,17.90000,18.30000,68.75000,70.00000,67.50000,13.20000,13.40000,13.00000,55.55000,56.60000,54.50000,19.20000,19.15000,19.25000,59.50000,61.00000,58.00000,4.00000,2.00000,2.00000,11.20000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,30.24000,60.70000,44.25000,-115.84000,2711124.48000
AVIBASE-68887DE7,Poecile hudsonicus,Parus_hudsonicus,Paridae,Passeriformes,Paridae,Passeriformes,10.10000,10.15000,10.05000,7.05000,6.95000,7.15000,3.10000,3.00000,3.20000,3.57500,3.60000,3.55000,16.30000,16.35000,16.25000,64.75000,67.00000,62.50000,11.92500,12.20000,11.65000,52.82500,54.80000,50.85000,18.42500,18.20000,18.65000,58.50000,60.00000,57.00000,4.00000,2.00000,2.00000,9.80000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,43.39000,69.23000,57.46000,-109.17000,7102487.58000
AVIBASE-A14068AA,Poecile hypermelaenus,Parus_hypermelaenus,Paridae,Passeriformes,Paridae,Passeriformes,8.95000,11.51665,11.30444,6.90000,7.93849,7.81259,2.97500,3.76671,3.69722,3.80000,4.41387,4.32593,14.72500,17.52817,17.24527,63.87500,72.24412,69.64667,10.00000,12.67579,12.32945,53.87500,59.51754,57.26934,15.60000,17.58737,17.75735,54.62500,57.25004,54.12639,4.00000,0.00000,0.00000,11.10000,Dunning,NO,Forest,2.00000,1.00000,Omnivore,Invertivore,Insessorial,20.54000,34.61000,29.64000,101.92000,645608.88000
AVIBASE-C3670DBE,Poecile hyrcanus,Parus_lugubris,Paridae,Passeriformes,Paridae,Passeriformes,11.36881,11.51665,11.30444,7.85310,7.93849,7.81259,3.72498,3.76671,3.69722,4.35481,4.41387,4.32593,17.35645,17.52817,17.24527,70.87458,72.24412,69.64667,12.44298,12.67579,12.32945,58.34009,59.51754,57.26934,17.60625,17.58737,17.75735,55.78429,57.25004,54.12639,0.00000,0.00000,0.00000,15.80000,DataFromSplit,YES,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,35.93000,38.95000,36.93000,52.07000,77470.18000
AVIBASE-CEC34DA4,Poecile lugubris,Parus_lugubris,Paridae,Passeriformes,Paridae,Passeriformes,12.76000,12.83333,12.65000,8.62500,8.55000,8.70000,5.10000,5.10000,5.10000,5.26000,5.33333,5.15000,19.38000,19.16667,19.70000,74.61538,75.00000,74.00000,11.42500,11.07143,11.92000,63.40833,64.35714,62.08000,15.27500,14.68571,16.10000,64.40000,64.66667,64.00000,13.00000,5.00000,8.00000,15.80000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,28.44000,47.32000,39.55000,32.65000,1281185.72000
AVIBASE-F963401E,Poecile montanus,Parus_montanus,Paridae,Passeriformes,Paridae,Passeriformes,11.04444,11.12000,10.95000,7.07500,6.85000,7.30000,3.44000,3.63333,3.15000,4.04000,4.00000,4.10000,16.16667,16.56000,15.67500,65.54000,66.34615,64.66667,11.63333,11.90000,11.36667,53.88750,54.47500,53.30000,17.73333,17.91667,17.55000,59.27778,61.60000,56.37500,25.00000,12.00000,13.00000,11.10000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,30.99000,71.19000,56.04000,80.66000,21263364.59000
AVIBASE-523763E5,Poecile palustris,Parus_palustris,Paridae,Passeriformes,Paridae,Passeriformes,9.35556,9.68000,8.95000,6.70000,6.65000,6.75000,3.26000,3.16667,3.40000,4.12000,4.06667,4.20000,15.92222,15.46000,16.50000,64.05000,65.10000,62.31250,11.40526,11.48889,11.16250,52.48947,53.40000,51.15000,17.85263,17.72222,17.90000,54.83333,56.20000,53.12500,20.00000,8.00000,10.00000,11.10000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,31.72000,65.42000,49.29000,64.47000,9072135.09000
AVIBASE-FF592882,Poecile rufescens,Parus_rufescens,Paridae,Passeriformes,Paridae,Passeriformes,10.80000,11.00000,10.60000,6.70000,6.80000,6.60000,2.82500,2.85000,2.80000,3.17500,3.20000,3.15000,15.83333,16.00000,15.75000,61.12500,63.00000,59.25000,10.90000,11.60000,10.20000,50.22500,51.40000,49.05000,17.80000,18.45000,17.15000,47.00000,47.00000,47.00000,4.00000,2.00000,2.00000,9.40000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,34.47000,61.38000,49.83000,-124.88000,958071.95000
AVIBASE-E0270E9E,Poecile sclateri,Parus_sclateri,Paridae,Passeriformes,Paridae,Passeriformes,10.85000,10.35000,11.35000,6.90000,6.70000,7.10000,3.10000,2.90000,3.30000,4.12500,4.10000,4.15000,16.75000,16.80000,16.70000,67.75000,68.00000,67.50000,11.77500,11.25000,12.30000,55.97500,56.75000,55.20000,17.35000,16.50000,18.20000,59.25000,60.50000,58.00000,4.00000,2.00000,2.00000,10.10000,Dunning,NO,Forest,2.00000,1.00000,Carnivore,Invertivore,Insessorial,16.65000,31.64000,23.86000,-104.27000,201847.75000
AVIBASE-7C21AB68,Poecile superciliosus,Parus_superciliosus,Paridae,Passeriformes,Paridae,Passeriformes,10.62500,10.40000,10.85000,6.65000,6.90000,6.40000,3.70000,3.65000,3.75000,4.15000,4.20000,4.10000,19.35000,18.90000,19.80000,63.50000,64.00000,63.00000,8.62500,8.90000,8.35000,54.87500,55.10000,54.65000,13.57500,13.90000,13.25000,65.00000,67.00000,63.00000,4.00000,2.00000,2.00000,10.70000,Dunning,NO,Shrubland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,29.02000,39.19000,34.67000,101.90000,546757.41000
AVIBASE-F87BD3E7,Poecile weigoldicus,Parus_montanus,Paridae,Passeriformes,Paridae,Passeriformes,10.27500,10.20000,10.35000,6.77500,6.60000,6.95000,2.70000,2.80000,2.60000,3.30000,3.30000,3.30000,17.05000,17.45000,16.65000,59.87500,61.25000,58.50000,10.52500,10.10000,10.95000,49.35000,51.15000,47.55000,17.62500,16.50000,18.75000,46.87500,48.25000,45.50000,4.00000,2.00000,2.00000,11.10000,DataFromSplit,NO,Forest,1.00000,1.00000,Omnivore,Invertivore,Insessorial,26.50000,37.64000,31.76000,101.45000,961512.90000
AVIBASE-789991C9,Poecilodryas brachyura,Poecilodryas_brachyura,Petroicidae,Passeriformes,Petroicidae,Passeriformes,17.42500,15.71490,18.35000,9.87500,8.91839,10.60000,5.97500,4.15265,6.30000,5.42500,4.20634,5.50000,20.02500,23.53890,20.60000,83.25000,83.48751,80.50000,16.52500,18.06951,17.35000,66.72500,65.52429,63.15000,19.87500,21.70620,21.45000,56.66667,61.58757,50.00000,4.00000,2.00000,0.00000,25.10000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-4.43000,-0.34000,-2.19000,136.06000,113208.31000
AVIBASE-055E5B40,Poecilodryas cerviniventris,Poecilodryas_cerviniventris,Petroicidae,Passeriformes,Petroicidae,Passeriformes,16.60000,17.12857,15.98333,8.62000,9.13333,7.85000,4.80769,4.91429,4.68333,4.40000,4.55714,4.21667,19.84000,20.66667,18.60000,83.73077,85.50000,81.66667,16.48000,17.20000,15.40000,67.82000,68.96667,66.10000,19.50000,19.86667,18.95000,68.83333,72.33333,65.33333,13.00000,6.00000,7.00000,19.80000,Dunning,NO,Riverine,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-19.83000,-11.12000,-15.84000,131.11000,450121.79000
AVIBASE-A4623B67,Poecilodryas hypoleuca,Poecilodryas_hypoleuca,Petroicidae,Passeriformes,Petroicidae,Passeriformes,17.58000,17.66667,17.45000,10.32500,10.35000,10.30000,5.36000,5.56667,5.05000,5.20000,4.96667,5.55000,17.38000,17.36667,17.40000,80.40000,78.33333,83.50000,14.85000,14.25000,15.45000,65.90000,63.75000,68.05000,18.37500,18.25000,18.50000,59.40000,57.33333,62.50000,5.00000,2.00000,3.00000,18.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-10.10000,0.04000,-4.64000,139.62000,419659.38000
AVIBASE-09BEFD87,Poecilodryas superciliosa,Poecilodryas_superciliosa,Petroicidae,Passeriformes,Petroicidae,Passeriformes,16.18750,16.76667,15.97500,8.45000,8.91839,8.60000,4.83750,4.93333,4.77500,4.27143,4.80000,4.17500,19.90000,23.53890,18.80000,77.75000,81.66667,76.75000,16.35000,18.06951,17.40000,57.20000,65.52429,59.70000,22.15000,21.70620,22.50000,62.87500,65.66667,61.50000,8.00000,4.00000,3.00000,19.80000,Dunning,NO,Riverine,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-21.42000,-9.94000,-16.07000,144.28000,238285.19000
AVIBASE-4BEBB090,Poecilotriccus albifacies,Poecilotriccus_albifacies,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,10.40000,10.70000,9.80000,7.33333,7.35000,7.30000,4.53333,4.45000,4.70000,2.90000,2.80000,3.10000,14.20000,14.05000,14.50000,45.20000,46.45000,42.70000,4.75000,4.75000,13.86244,41.65000,41.65000,57.17578,10.25000,10.25000,18.14254,34.65000,34.65000,60.24901,3.00000,1.00000,2.00000,8.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-13.26000,-11.41000,-12.63000,-70.88000,4050.69000
AVIBASE-A4A6DEC1,Poecilotriccus calopterus,Poecilotriccus_calopterus,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,12.40000,12.70000,15.63031,7.62500,7.60000,9.09574,4.52500,4.40000,5.05580,2.72500,2.60000,4.03403,15.85000,14.80000,18.51021,47.87500,47.00000,70.65160,5.85000,4.50000,13.86244,42.02500,42.50000,57.17578,12.22500,9.60000,18.14254,30.00000,30.00000,60.24901,4.00000,0.00000,1.00000,7.50000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-4.48000,1.68000,-1.64000,-76.09000,208588.83000
AVIBASE-978B53CA,Poecilotriccus capitalis,Poecilotriccus_capitalis,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,12.87500,12.80000,15.63031,8.10000,7.70000,9.09574,5.25000,5.30000,5.05580,3.02500,2.80000,4.03403,16.17500,17.30000,18.51021,48.50000,53.00000,70.65160,6.10000,7.50000,13.86244,42.40000,45.50000,57.17578,12.52500,14.20000,18.14254,30.75000,31.00000,60.24901,4.00000,0.00000,1.00000,8.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-11.68000,1.47000,-4.08000,-73.58000,525289.17000
