avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen,beak_nares,beak_width,beak_depth,dimorphism_beak_culmen,dimorphism_beak_nares,dimorphism_beak_width,beak_elongation,beak_robustness,tarsus,dimorphism_tarsus,wing_len,kipps,secondary,hwi,dimorphism_wing_len,dimorphism_kipps,dimorphism_secondary,dimorphism_hwi,wing_pointedness,wing_loading,log_wing_loading,aspect_ratio,tail,dimorphism_tail,tail_to_wing,mass,log_mass,body_condition,total_individuals,female_count,male_count,mass_source,inference,lat_min,abs_lat_min,lat_max,abs_lat_max,lat_centroid,abs_lat_centroid,lon_centroid,range_size,log_RangeSize,climate_zone,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle
AVIBASE-F18D7DF7,Botaurus poiciloptilus,Botaurus_poiciloptilus,Ardeidae,Pelecaniformes,Ardeidae,Pelecaniformes,72.44000,50.27500,10.76000,16.48000,-0.04257,-0.20474,-0.05479,6.73234,2.44789,96.66000,0.14930,320.40000,96.10000,221.40000,30.32500,0.20188,0.20873,0.19314,0.01558,0.29994,0.01056,-4.55100,1.44715,109.40000,0.14815,0.34145,1083.70000,6.98814,0.00120,5.00000,0.00000,2.00000,Dunning,NO,-46.68000,46.68000,-20.09000,20.09000,-34.28000,34.28000,146.99000,1425382.93000,14.16995,temperate,Wetland,Open,partial,Carnivore,Omnivore,Terrestrial
AVIBASE-0F42F11A,Botaurus stellaris,Botaurus_stellaris,Ardeidae,Pelecaniformes,Ardeidae,Pelecaniformes,77.28333,54.85000,10.96667,16.11667,0.07828,0.09663,0.07751,7.04711,2.28699,94.31667,0.08747,323.80000,101.21250,223.78750,31.16250,0.06794,0.07789,0.03925,0.03102,0.31258,0.01259,-4.37524,1.44691,98.33333,0.03729,0.30369,1319.50000,7.18501,0.00157,10.00000,4.00000,4.00000,Dunning,NO,-31.12000,31.12000,64.85000,64.85000,50.39000,50.39000,77.93000,18110303.08000,16.71199,temperate,Wetland,Open,partial,Carnivore,Aquatic predator,Terrestrial
AVIBASE-D76AC221,Brachycope anomala,Brachycope_anomala,Ploceidae,Passeriformes,Ploceidae,Passeriformes,14.10000,9.05000,5.15000,7.15000,0.02837,0.02210,0.06472,2.73786,2.61152,17.95000,0.07057,59.25000,6.45000,52.80000,10.90000,-0.01688,-0.11369,-0.00505,-0.09786,0.10886,0.00721,-4.93273,1.12216,28.87500,-0.09812,0.48734,25.30000,3.23080,0.00437,4.00000,1.00000,3.00000,Dunning,NO,-8.56000,8.56000,4.71000,4.71000,0.91000,0.91000,21.13000,252363.81000,12.43863,tropical,Riverine,Dense,resident,Herbivore,Granivore,Terrestrial
AVIBASE-D4AF382C,Brachygalba albogularis,Brachygalba_albogularis,Galbulidae,Piciformes,Galbulidae,Piciformes,43.60000,36.42500,5.27500,5.37500,0.08471,0.06834,0.06310,8.26540,0.65030,11.85000,0.01713,69.50000,17.37500,52.12500,24.85000,0.17234,0.30687,0.12661,0.13343,0.25000,0.00360,-5.62618,1.33333,54.75000,0.55643,0.78777,17.40000,2.85647,0.01046,4.00000,3.00000,0.00000,EltonTraits_GenAvg,NO,-13.52000,13.52000,-3.59000,3.59000,-8.45000,8.45000,-70.92000,660078.82000,13.40011,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-F3E3C721,Brachygalba goeringi,Brachygalba_goeringi,Galbulidae,Piciformes,Galbulidae,Piciformes,46.62500,39.22500,4.85000,5.45000,-0.03968,-0.01020,-0.08247,9.61340,0.56692,12.87500,0.00000,67.75000,19.75000,48.00000,29.12500,0.00738,-0.02532,0.02083,-0.03433,0.29151,0.00370,-5.59844,1.41146,51.50000,0.02913,0.76015,17.00000,2.83321,0.00797,4.00000,1.00000,2.00000,Updated_literature,NO,5.98000,5.98000,10.45000,10.45000,8.75000,8.75000,-69.20000,133840.27000,11.80440,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-8B22F11F,Brachygalba lugubris,Brachygalba_lugubris,Galbulidae,Piciformes,Galbulidae,Piciformes,47.72000,40.05000,4.86000,5.26000,0.01642,0.03995,0.02058,9.81893,0.53570,9.07500,-0.28099,68.40000,16.77500,51.47500,24.55000,-0.01462,-0.05067,-0.01263,-0.02851,0.24525,0.00340,-5.68443,1.32880,50.00000,0.06667,0.73099,15.90000,2.76632,0.02127,5.00000,2.00000,3.00000,Dunning,NO,-21.42000,21.42000,8.17000,8.17000,-5.11000,5.11000,-58.52000,4798770.73000,15.38387,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-26E37EC3,Brachygalba salmoni,Brachygalba_salmoni,Galbulidae,Piciformes,Galbulidae,Piciformes,47.82857,40.07143,3.42857,4.48571,0.03520,0.05116,0.09965,13.95001,0.32156,10.85714,0.05757,70.32857,18.85714,51.47143,26.84286,0.00569,0.01458,0.00243,0.00931,0.26813,0.00348,-5.66145,1.36636,52.88571,0.07563,0.75198,17.20000,2.84491,0.01344,7.00000,3.00000,4.00000,Dunning,NO,6.77000,6.77000,10.30000,10.30000,8.20000,8.20000,-76.36000,50824.86000,10.83614,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-C72EC8C8,Brachypodius atriceps,Pycnonotus_atriceps,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,15.70000,10.00000,4.36000,4.66000,0.04777,-0.01000,-0.11086,3.60092,1.29411,14.80000,0.00000,78.60000,14.10000,63.65000,18.15000,0.01272,-0.06383,0.00628,-0.05510,0.17939,0.00413,-5.49006,1.23488,67.20000,0.06696,0.85496,25.50000,3.23868,0.00787,5.00000,2.00000,3.00000,Dunning,NO,-8.85000,8.85000,28.88000,28.88000,10.81000,10.81000,103.57000,2968877.33000,14.90369,tropical,Forest,Open,resident,Herbivore,Frugivore,Insessorial
AVIBASE-78E73320,Brachypodius fuscoflavescens,Pycnonotus_atriceps,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,15.67500,8.92500,3.90000,4.60000,0.06061,0.06162,-0.07692,4.01923,1.14450,15.52500,-0.04831,76.50000,12.07500,64.42500,15.80000,0.00000,-0.05383,0.01009,-0.05696,0.15784,0.00436,-5.43590,1.18743,66.75000,-0.00749,0.87255,25.50000,3.23868,0.00681,4.00000,2.00000,2.00000,DataFromSplit,NO,11.48000,11.48000,12.93000,12.93000,12.26000,12.26000,92.77000,3196.27000,8.06974,tropical,Forest,Open,resident,Herbivore,Frugivore,Insessorial
AVIBASE-D370538F,Brachypodius priocephalus,Pycnonotus_priocephalus,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,14.24000,7.77500,3.64000,4.02000,0.05150,-0.09646,-0.02747,3.91209,1.02758,14.10000,-0.05319,74.40000,10.80000,64.20000,14.40000,-0.00224,0.11111,-0.00312,0.09722,0.14516,0.00461,-5.38023,1.15888,74.20000,-0.01797,0.99731,25.50000,3.23868,0.00910,5.00000,2.00000,3.00000,Inferred,YES,8.41000,8.41000,17.45000,17.45000,12.87000,12.87000,75.81000,99388.86000,11.50680,tropical,Forest,Open,resident,Herbivore,Frugivore,Insessorial
AVIBASE-E86394DA,Brachypteracias leptosomus,Brachypteracias_leptosomus,Brachypteraciidae,Coraciiformes,Brachypteraciidae,Coraciiformes,41.78000,27.02500,13.16000,14.80000,0.10292,0.17206,0.05699,3.17477,4.66175,33.72000,0.02966,137.60000,27.00000,109.50000,19.80000,-0.01453,0.11111,-0.04566,0.12626,0.19622,0.00977,-4.62835,1.25662,127.40000,0.17268,0.92587,185.00000,5.22036,0.00483,5.00000,2.00000,2.00000,Dunning,NO,-25.03000,25.03000,-13.12000,13.12000,-17.88000,17.88000,48.72000,39070.42000,10.57312,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-0C0078A7,Brachypteryx cruralis,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,11.44000,11.44000,32.42000,32.42000,24.18000,24.18000,99.42000,1685703.23000,14.33769,temperate,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-1599A511,Brachypteryx erythrogyna,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,-3.81000,3.81000,6.33000,6.33000,2.28000,2.28000,115.17000,197516.32000,12.19358,tropical,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-3353BA88,Brachypteryx floris,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,-8.96000,8.96000,-8.23000,8.23000,-8.63000,8.63000,120.88000,11907.84000,9.38495,tropical,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-66A4C6BB,Brachypteryx goodfellowi,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,21.90000,21.90000,25.30000,25.30000,23.75000,23.75000,120.97000,35903.29000,10.48858,temperate,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-E1BA4929,Brachypteryx hyperythra,Brachypteryx_hyperythra,Muscicapidae,Passeriformes,Turdidae,Passeriformes,13.70000,7.95000,2.92500,3.42500,0.00730,0.00000,0.01709,4.68376,0.73125,27.42500,-0.04558,59.50000,6.77500,52.72500,11.40000,0.08403,-0.06642,0.10337,-0.14912,0.11387,0.00446,-5.41194,1.12850,39.50000,0.15190,0.66387,15.80000,2.76001,0.00077,4.00000,2.00000,2.00000,Inferred,YES,23.35000,23.35000,28.45000,28.45000,26.49000,26.49000,97.27000,41728.24000,10.63893,temperate,Forest,Semi-dense,partial,Carnivore,Invertivore,Terrestrial
AVIBASE-26ACC9A5,Brachypteryx leucophris,Brachypteryx_leucophrys,Muscicapidae,Passeriformes,Turdidae,Passeriformes,13.50000,7.80000,3.00000,3.47500,0.01481,0.01282,-0.03333,4.50000,0.77222,26.02500,0.05572,56.62500,7.85000,48.77500,13.82500,-0.00442,0.21656,-0.03998,0.21338,0.13863,0.00493,-5.31289,1.16094,34.50000,0.05797,0.60927,15.80000,2.76001,0.00090,4.00000,2.00000,2.00000,Dunning,NO,-10.16000,10.16000,31.64000,31.64000,21.78000,21.78000,103.17000,2289506.95000,14.64385,tropical,Forest,Open,partial,Carnivore,Invertivore,Terrestrial
AVIBASE-98AF741E,Brachypteryx montana,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,15.46000,9.02500,3.32000,3.92000,0.00647,0.01662,0.01004,4.65663,0.84181,31.00000,-0.01075,64.30000,6.42500,58.45000,9.90000,-0.03110,-0.02335,-0.01882,0.00000,0.09992,0.00428,-5.45355,1.10009,55.20000,0.08152,0.85848,17.70000,2.87356,0.00059,5.00000,2.00000,3.00000,Dunning,NO,-8.76000,8.76000,-6.01000,6.01000,-7.44000,7.44000,109.98000,103057.90000,11.54305,tropical,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-BCB949A5,Brachypteryx poliogyna,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,6.85000,6.85000,18.65000,18.65000,14.29000,14.29000,121.44000,154506.69000,11.94799,tropical,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-EED638F3,Brachypteryx saturata,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,-5.95000,5.95000,5.90000,5.90000,0.17000,0.17000,100.22000,229284.04000,12.34272,tropical,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-DF676564,Brachypteryx sinensis,Brachypteryx_montana,Muscicapidae,Passeriformes,Turdidae,Passeriformes,16.59967,9.52277,4.06457,4.14036,0.03463,0.02515,0.01197,4.08399,1.01380,23.49508,0.03063,81.96049,15.92693,65.90165,19.29770,0.04723,0.05233,0.04108,0.01144,0.19432,0.00263,-5.93891,1.24368,64.86848,0.06450,0.79146,17.70000,2.87356,0.00136,0.00000,0.00000,0.00000,DataFromSplit,YES,21.76000,21.76000,34.17000,34.17000,27.97000,27.97000,110.58000,1568877.35000,14.26587,temperate,Forest,Open,resident,Carnivore,Invertivore,Terrestrial
AVIBASE-7AD855E2,Brachyramphus brevirostris,Brachyramphus_brevirostris,Alcidae,Charadriiformes,Alcidae,Charadriiformes,20.74000,9.72000,3.72000,5.38000,0.24831,0.15947,0.26882,5.57527,0.96498,15.34000,0.07497,138.00000,73.64000,64.36000,53.16000,0.02536,-0.08691,0.15382,-0.11287,0.53362,0.01229,-4.39919,2.14419,36.80000,0.46196,0.26667,234.00000,5.45532,0.06482,5.00000,2.00000,2.00000,Dunning,NO,51.28000,51.28000,72.16000,72.16000,61.50000,61.50000,-92.93000,709072.99000,13.47171,polar,Marine,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-31557374,Brachyramphus marmoratus,Brachyramphus_marmoratus,Alcidae,Charadriiformes,Alcidae,Charadriiformes,24.87500,14.40000,4.07500,5.80000,-0.03015,-0.04167,-0.13497,6.10429,0.95015,15.25000,0.02951,123.50000,72.25000,51.25000,58.42500,-0.04049,-0.19377,0.17561,-0.15490,0.58502,0.01442,-4.23885,2.40976,31.00000,0.09677,0.25101,220.00000,5.39363,0.06203,4.00000,1.00000,2.00000,Dunning,NO,40.85000,40.85000,61.51000,61.51000,54.13000,54.13000,-124.73000,1672345.18000,14.32974,temperate,Marine,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-0518820F,Brachyramphus perdix,Brachyramphus_perdix,Alcidae,Charadriiformes,Alcidae,Charadriiformes,31.30000,18.10000,4.64000,6.50000,-0.13578,0.03039,0.05388,6.74569,0.96358,16.96000,0.08550,134.60000,78.75000,55.00000,58.90000,0.01486,-0.04444,0.06364,-0.04414,0.58507,0.01214,-4.41099,2.44727,31.80000,0.06289,0.23626,220.00000,5.39363,0.04510,5.00000,2.00000,2.00000,Dunning,NO,42.44000,42.44000,63.00000,63.00000,54.22000,54.22000,149.82000,1124351.71000,13.93272,temperate,Marine,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-D5629ECA,Bradornis boehmi,Muscicapa_boehmi,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,13.12857,7.92857,3.71429,4.31429,0.08379,0.01261,0.12115,3.53461,1.22058,18.30000,0.02459,79.42857,15.14286,64.28571,19.07143,-0.00629,-0.14528,0.02644,-0.14419,0.19065,0.00306,-5.78961,1.23556,52.71429,0.00949,0.66367,19.30000,2.96011,0.00315,7.00000,2.00000,2.00000,Updated_live.sample,NO,-16.68000,16.68000,-3.84000,3.84000,-12.25000,12.25000,26.18000,863704.75000,13.66899,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-F21A8321,Bradornis comitatus,Muscicapa_comitata,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,13.32000,6.87500,4.84000,3.84000,0.01502,-0.00727,0.03099,2.75207,1.39532,15.48000,-0.03984,63.85714,7.67500,54.57500,12.07500,0.14094,0.72313,0.05405,0.60041,0.12019,0.00346,-5.66712,1.17008,54.85714,0.16102,0.85906,14.10000,2.64617,0.00380,7.00000,2.00000,3.00000,Dunning,NO,-9.39000,9.39000,10.04000,10.04000,1.24000,1.24000,15.73000,3634771.07000,15.10606,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-AD9EBAC2,Bradornis fuliginosus,Muscicapa_infuscata,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,10.06000,5.85000,3.22000,3.50000,0.00166,0.01709,-0.06729,3.12422,1.12028,11.62000,0.11044,81.20000,19.60000,60.90000,24.37500,0.05542,0.05612,0.04762,0.00615,0.24138,0.00268,-5.92027,1.33333,49.20000,0.07453,0.60591,17.70000,2.87356,0.01128,5.00000,2.00000,3.00000,Dunning,NO,-11.70000,11.70000,7.12000,7.12000,-1.07000,1.07000,19.26000,3058321.55000,14.93338,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-561780A5,Bradornis mariquensis,Bradornis_mariquensis,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,15.85000,9.07500,3.97500,4.47500,0.04416,0.06061,-0.06289,3.98742,1.12228,21.95000,-0.12301,85.75000,16.37500,69.37500,19.05000,-0.01749,-0.03359,-0.01369,-0.02100,0.19096,0.00343,-5.67603,1.23604,76.50000,-0.02614,0.89213,25.20000,3.22684,0.00238,4.00000,2.00000,2.00000,Dunning,NO,-28.17000,28.17000,-14.46000,14.46000,-22.04000,22.04000,22.27000,1651176.93000,14.31700,tropical,Grassland,Dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-E281D783,Bradornis microrhynchus,Bradornis_microrhynchus,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,15.61667,8.67500,3.87500,4.05000,-0.01494,0.01729,0.03871,4.03011,1.00494,20.49167,0.02521,81.33333,13.91667,67.41667,17.12500,0.01639,0.02635,0.01434,0.01071,0.17111,0.00295,-5.82670,1.20643,63.66667,-0.01832,0.78279,19.50000,2.97041,0.00227,12.00000,6.00000,6.00000,Dunning,NO,-9.31000,9.31000,11.99000,11.99000,2.87000,2.87000,39.89000,2477905.95000,14.72292,tropical,Shrubland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
