avibase_id,species_birdlife,species_ebird,species_birdtree,family_birdlife,order_birdlife,family_ebird,order_ebird,family_birdtree,order_birdtree
AVIBASE-C2A16FAE,Margarops fuscatus,Margarops fuscatus,Margarops fuscatus,Mimidae,Passeriformes,Mimidae,Passeriformes,Mimidae,Passeriformes
AVIBASE-C2A2B363,Leptodon cayanensis,Leptodon cayanensis,Leptodon cayanensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C2A97FCD,Amytornis modestus,Amytornis modestus,Amytornis textilis,Maluridae,Passeriformes,Maluridae,Passeriformes,Maluridae,Passeriformes
AVIBASE-C2AB74DB,Phaenostictus mcleannani,Phaenostictus mcleannani,Phaenostictus mcleannani,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C2AD2E83,Buteo trizonatus,Buteo trizonatus,Buteo oreophilus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C2B68BD8,Melichneutes robustus,Melichneutes robustus,Melichneutes robustus,Indicatoridae,Piciformes,Indicatoridae,Piciformes,Indicatoridae,Piciformes
AVIBASE-C2BD666A,Chlorornis riefferii,Chlorornis riefferii,Chlorornis riefferii,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-C2C5F2E3,Lophornis magnificus,Lophornis magnificus,Lophornis magnificus,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-C2CEE19A,Entomodestes coracinus,Entomodestes coracinus,Entomodestes coracinus,Turdidae,Passeriformes,Turdidae,Passeriformes,Turdidae,Passeriformes
AVIBASE-C2DAFFFB,Garrulax ferrarius,Garrulax ferrarius,Garrulax ferrarius,Leiotrichidae,Passeriformes,Leiothrichidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-C2E0717C,Cuculus rochii,Cuculus rochii,Cuculus rochii,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes
AVIBASE-C310E372,Otus mantananensis,Otus mantananensis,Otus mantananensis,Strigidae,Strigiformes,Strigidae,Strigiformes,Strigidae,Strigiformes
AVIBASE-C31573A5,Phylloscopus magnirostris,Phylloscopus magnirostris,Phylloscopus magnirostris,Phylloscopidae,Passeriformes,Phylloscopidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-C3168495,Vireo bellii,Vireo bellii,Vireo bellii,Vireonidae,Passeriformes,Vireonidae,Passeriformes,Vireonidae,Passeriformes
AVIBASE-C319AD43,Myzomela chloroptera,Myzomela chloroptera,Myzomela chloroptera,Meliphagidae,Passeriformes,MISSING,MISSING,Meliphagidae,Passeriformes
AVIBASE-C3221EE2,Tetrao urogallus,Tetrao urogallus,Tetrao urogallus,Phasianidae,Galliformes,Phasianidae,Galliformes,Phasianidae,Galliformes
AVIBASE-C3227709,Serinus serinus,Serinus serinus,Serinus serinus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,Fringillidae,Passeriformes
AVIBASE-C3251DE9,Acrocephalus longirostris,Acrocephalus longirostris,Acrocephalus caffer,Acrocephalidae,Passeriformes,Acrocephalidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-C33D6D15,Diglossa albilatera,Diglossa albilatera,Diglossa albilatera,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-C343ED67,Platycercus elegans,Platycercus elegans,Platycercus elegans,Psittacidae,Psittaciformes,Psittaculidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-C34E4EF3,Ploceus dorsomaculatus,Ploceus dorsomaculatus,Ploceus dorsomaculatus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,Ploceidae,Passeriformes
AVIBASE-C35381D0,Basileuterus lachrymosus,Basileuterus lachrymosus,Euthlypis lachrymosa,Parulidae,Passeriformes,Parulidae,Passeriformes,Parulidae,Passeriformes
AVIBASE-C355BFF5,Dysithamnus plumbeus,Dysithamnus plumbeus,Dysithamnus plumbeus,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C360AA2F,Brotogeris jugularis,Brotogeris jugularis,Brotogeris jugularis,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-C3631CAD,Sericornis keri,Sericornis keri,Sericornis keri,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes
AVIBASE-C3670DBE,Poecile hyrcanus,Poecile hyrcanus,Parus lugubris,Paridae,Passeriformes,Paridae,Passeriformes,Paridae,Passeriformes
AVIBASE-C37C527F,Sitta neumayer,Sitta neumayer,Sitta neumayer,Sittidae,Passeriformes,Sittidae,Passeriformes,Sittidae,Passeriformes
AVIBASE-C38375A3,Rhipidura fuscorufa,Rhipidura fuscorufa,Rhipidura fuscorufa,Rhipiduridae,Passeriformes,Rhipiduridae,Passeriformes,Rhipiduridae,Passeriformes
AVIBASE-C38B9F80,Campephilus haematogaster,Campephilus haematogaster,Campephilus haematogaster,Picidae,Piciformes,MISSING,MISSING,Picidae,Piciformes
AVIBASE-C38DEB1A,Estrilda kandti,Estrilda kandti,Estrilda kandti,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-C398A0EA,Pterodroma axillaris,Pterodroma axillaris,Pterodroma axillaris,Procellariidae,Procellariiformes,Procellariidae,Procellariiformes,Procellariidae,Procellariiformes
AVIBASE-C39CC0F2,Rupornis magnirostris,Rupornis magnirostris,Buteo magnirostris,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C39D115A,Morphnarchus princeps,Morphnarchus princeps,Leucopternis princeps,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C39D67AD,Sylvia subcoerulea,Curruca subcoerulea,Sylvia subcaerulea,Sylviidae,Passeriformes,Sylviidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-C3ABF863,Ardea brachyrhyncha,Ardea intermedia,Mesophoyx intermedia,Ardeidae,Pelecaniformes,MISSING,MISSING,Ardeidae,Pelecaniformes
AVIBASE-C3AD1AFF,Chaetura pelagica,Chaetura pelagica,Chaetura pelagica,Apodidae,Caprimulgiformes,Apodidae,Caprimulgiformes,Apodidae,Apodiformes
AVIBASE-C3B16DBB,Apalis bamendae,Apalis bamendae,Apalis bamendae,Cisticolidae,Passeriformes,Cisticolidae,Passeriformes,Cisticolidae,Passeriformes
AVIBASE-C3BD8307,Phaenicophaeus oeneicaudus,Phaenicophaeus curvirostris,Phaenicophaeus curvirostris,Cuculidae,Cuculiformes,MISSING,MISSING,Cuculidae,Cuculiformes
AVIBASE-C3C30D03,Phaetusa simplex,Phaetusa simplex,Phaetusa simplex,Laridae,Charadriiformes,Laridae,Charadriiformes,Laridae,Charadriiformes
AVIBASE-C3C71923,Frederickena viridis,Frederickena viridis,Frederickena viridis,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C3D27DBC,Trichoglossus rubiginosus,Trichoglossus rubiginosus,Trichoglossus rubiginosus,Psittacidae,Psittaciformes,Psittaculidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-C3D39BB8,Systellura decussata,Systellura decussata,Caprimulgus longirostris,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes
AVIBASE-C3D6FB50,Oneillornis lunulatus,Oneillornis lunulatus,Gymnopithys lunulatus,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C3D7DC15,Gerygone igata,Gerygone igata,Gerygone igata,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes
AVIBASE-C3E23BC4,Sipodotus wallacii,Sipodotus wallacii,Sipodotus wallacii,Maluridae,Passeriformes,Maluridae,Passeriformes,Maluridae,Passeriformes
AVIBASE-C3E33FEB,Dromas ardeola,Dromas ardeola,Dromas ardeola,Dromadidae,Charadriiformes,Dromadidae,Charadriiformes,Dromadidae,Charadriiformes
AVIBASE-C3E4EF0E,Aegithina nigrolutea,Aegithina nigrolutea,Aegithina nigrolutea,Aegithinidae,Passeriformes,Aegithinidae,Passeriformes,Aegithinidae,Passeriformes
AVIBASE-C3EAE60A,Tangara ruficervix,Chalcothraupis ruficervix,Tangara ruficervix,Thraupidae,Passeriformes,MISSING,MISSING,Thraupidae,Passeriformes
AVIBASE-C3F75059,Acrocephalus familiaris,Acrocephalus familiaris,Acrocephalus familiaris,Acrocephalidae,Passeriformes,Acrocephalidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-C3F849E6,Lampornis calolaemus,Lampornis calolaemus,Lampornis calolaemus,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-C3FD23AB,Euphonia gouldi,Euphonia gouldi,Euphonia gouldi,Fringillidae,Passeriformes,Fringillidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-C40F0FE2,Cercomacroides parkeri,Cercomacroides parkeri,Cercomacra parkeri,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C412CD62,Phaethon rubricauda,Phaethon rubricauda,Phaethon rubricauda,Phaethontidae,Phaethontiformes,Phaethontidae,Phaethontiformes,Phaethontidae,Phaethontiformes
AVIBASE-C4148CBF,Pseudelaenia leucospodia,Pseudelaenia leucospodia,Pseudelaenia leucospodia,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C417573F,Ciconia boyciana,Ciconia boyciana,Ciconia boyciana,Ciconiidae,Ciconiiformes,Ciconiidae,Ciconiiformes,Ciconiidae,Ciconiiformes
AVIBASE-C429744B,Eurylaimus ochromalus,Eurylaimus ochromalus,Eurylaimus ochromalus,Eurylaimidae,Passeriformes,Eurylaimidae,Passeriformes,Eurylaimidae,Passeriformes
AVIBASE-C42E650C,Anisognathus notabilis,Anisognathus notabilis,Anisognathus notabilis,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-C43110B3,Turdus nigrescens,Turdus nigrescens,Turdus nigrescens,Turdidae,Passeriformes,Turdidae,Passeriformes,Turdidae,Passeriformes
AVIBASE-C4376922,Lepidocolaptes affinis,Lepidocolaptes affinis,Lepidocolaptes affinis,Furnariidae,Passeriformes,MISSING,MISSING,Dendrocolaptidae,Passeriformes
AVIBASE-C43B3BAC,Urosticte ruficrissa,Urosticte ruficrissa,Urosticte ruficrissa,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-C43C7532,Pitta reichenowi,Pitta reichenowi,Pitta reichenowi,Pittidae,Passeriformes,Pittidae,Passeriformes,Pittidae,Passeriformes
AVIBASE-C443FD00,Grallaria capitalis,Grallaria capitalis,Grallaria capitalis,Grallariidae,Passeriformes,Grallariidae,Passeriformes,Formicariidae,Passeriformes
AVIBASE-C4445409,Lonchura leucogastroides,Lonchura leucogastroides,Lonchura leucogastroides,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-C45218DF,Odontophorus atrifrons,Odontophorus atrifrons,Odontophorus atrifrons,Odontophoridae,Galliformes,Odontophoridae,Galliformes,Odontophoridae,Galliformes
AVIBASE-C452272A,Rallus wetmorei,Rallus wetmorei,Rallus wetmorei,Rallidae,Gruiformes,Rallidae,Gruiformes,Rallidae,Gruiformes
AVIBASE-C46489FF,Zosterops rotensis,Zosterops rotensis,Zosterops rotensis,Zosteropidae,Passeriformes,Zosteropidae,Passeriformes,Zosteropidae,Passeriformes
AVIBASE-C468218F,Mixornis prillwitzi,Mixornis flavicollis,Macronous flavicollis,Timaliidae,Passeriformes,MISSING,MISSING,Timaliidae,Passeriformes
AVIBASE-C468414C,Arses lorealis,Arses lorealis,Arses telescophthalmus,Monarchidae,Passeriformes,Monarchidae,Passeriformes,Monarchidae,Passeriformes
AVIBASE-C46EEE59,Callipepla squamata,Callipepla squamata,Callipepla squamata,Odontophoridae,Galliformes,Odontophoridae,Galliformes,Odontophoridae,Galliformes
AVIBASE-C477BEB1,Lybius rubrifacies,Lybius rubrifacies,Lybius rubrifacies,Lybiidae,Piciformes,Lybiidae,Piciformes,Ramphastidae,Piciformes
AVIBASE-C47ACB41,Aegithalos bonvaloti,Aegithalos iouschistos,Aegithalos iouschistos,MISSING,MISSING,MISSING,MISSING,Aegithalidae,Passeriformes
AVIBASE-C47B5627,Hydrornis phayrei,Hydrornis phayrei,Pitta phayrei,Pittidae,Passeriformes,Pittidae,Passeriformes,Pittidae,Passeriformes
AVIBASE-C47F378C,Phyllastrephus viridiceps,Phyllastrephus albigularis,Phyllastrephus albigularis,Pycnonotidae,Passeriformes,MISSING,MISSING,Pycnonotidae,Passeriformes
AVIBASE-C481FB24,Haliaeetus pelagicus,Haliaeetus pelagicus,Haliaeetus pelagicus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C48433AA,Drymophila striaticeps,Drymophila striaticeps,Drymophila caudata,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C4890A33,Hypsipetes platenae,Alophoixus platenae,Alophoixus affinis,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes
AVIBASE-C4959982,Coracina striata,Coracina striata,Coracina striata,Campephagidae,Passeriformes,MISSING,MISSING,Campephagidae,Passeriformes
AVIBASE-C49D0B95,Euphonia rufiventris,Euphonia rufiventris,Euphonia rufiventris,Fringillidae,Passeriformes,Fringillidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-C49FA9A8,Mirafra rufocinnamomea,Mirafra rufocinnamomea,Mirafra rufocinnamomea,Alaudidae,Passeriformes,Alaudidae,Passeriformes,Alaudidae,Passeriformes
AVIBASE-C4ADD256,Erythropitta rubrinucha,Erythropitta rubrinucha,Pitta erythrogaster,Pittidae,Passeriformes,Pittidae,Passeriformes,Pittidae,Passeriformes
AVIBASE-C4B3E8AB,Stachyris oglei,Stachyris oglei,Stachyris oglei,Timaliidae,Passeriformes,Timaliidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-C4BD9E16,Patagioenas inornata,Patagioenas inornata,Patagioenas inornata,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-C4C9F313,Claravis pretiosa,Claravis pretiosa,Claravis pretiosa,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-C4D2BEC1,Capsiempis flaveola,Capsiempis flaveola,Capsiempis flaveola,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C4D3F66E,Bubo bengalensis,Bubo bengalensis,Bubo bengalensis,Strigidae,Strigiformes,Strigidae,Strigiformes,Strigidae,Strigiformes
AVIBASE-C4D41592,Melanotis caerulescens,Melanotis caerulescens,Melanotis caerulescens,Mimidae,Passeriformes,Mimidae,Passeriformes,Mimidae,Passeriformes
AVIBASE-C4D9D479,Hafferia fortis,Hafferia fortis,Myrmeciza fortis,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-C4DFB5E3,Verreauxia africana,Verreauxia africana,Sasia africana,Picidae,Piciformes,Picidae,Piciformes,Picidae,Piciformes
AVIBASE-C4E2C54B,Dicaeum geelvinkianum,Dicaeum geelvinkianum,Dicaeum geelvinkianum,Dicaeidae,Passeriformes,Dicaeidae,Passeriformes,Dicaeidae,Passeriformes
AVIBASE-C4EC6263,Vanellus albiceps,Vanellus albiceps,Vanellus albiceps,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes
AVIBASE-C4F17E29,Turdoides rufescens,Argya rufescens,Turdoides rufescens,Leiotrichidae,Passeriformes,Leiotrichidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-C4F2C3B6,Synallaxis azarae,Synallaxis azarae,Synallaxis azarae,Furnariidae,Passeriformes,Furnariidae,Passeriformes,Furnariidae,Passeriformes
AVIBASE-C505EA72,Polyboroides typus,Polyboroides typus,Polyboroides typus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-C50D59CF,Volatinia jacarina,Volatinia jacarina,Volatinia jacarina,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-C512DE4F,Parus major,Parus minor,Parus major,MISSING,MISSING,Paridae,Passeriformes,Paridae,Passeriformes
AVIBASE-C5170049,Aerodramus infuscatus,Aerodramus ceramensis,Collocalia infuscata,MISSING,MISSING,Apodidae,Caprimulgiformes,Apodidae,Apodiformes
AVIBASE-C5202F83,Conopias cinchoneti,Conopias cinchoneti,Conopias cinchoneti,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C52E5D09,Prionochilus percussus,Prionochilus percussus,Prionochilus percussus,Dicaeidae,Passeriformes,Dicaeidae,Passeriformes,Dicaeidae,Passeriformes
AVIBASE-C52EFB11,Myadestes lanaiensis,Myadestes lanaiensis,Myadestes lanaiensis,Turdidae,Passeriformes,Turdidae,Passeriformes,Turdidae,Passeriformes
AVIBASE-C537F2F2,Locustella montis,Locustella montis,Bradypterus timorensis,Locustellidae,Passeriformes,Locustellidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-C538C440,Microhierax latifrons,Microhierax latifrons,Microhierax latifrons,Falconidae,Falconiformes,Falconidae,Falconiformes,Falconidae,Falconiformes
AVIBASE-C53C2B2E,Crateroscelis murina,Crateroscelis murina,Crateroscelis murina,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes,Acanthizidae,Passeriformes
AVIBASE-C53F4940,Lagopus leucura,Lagopus leucura,Lagopus leucura,Phasianidae,Galliformes,Phasianidae,Galliformes,Phasianidae,Galliformes
AVIBASE-C5401E05,Francolinus gularis,Ortygornis gularis,Francolinus gularis,Phasianidae,Galliformes,Phasianidae,Galliformes,Phasianidae,Galliformes
AVIBASE-C5403451,Aethopyga primigenia,Aethopyga primigenia,Aethopyga primigenia,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes
AVIBASE-C54633EE,Tyto inexspectata,Tyto inexspectata,Tyto inexspectata,Tytonidae,Strigiformes,Tytonidae,Strigiformes,Tytonidae,Strigiformes
AVIBASE-C54D2FEE,Prinia bairdii,Prinia bairdii,Prinia bairdii,Cisticolidae,Passeriformes,Cisticolidae,Passeriformes,Cisticolidae,Passeriformes
AVIBASE-C54DCA26,Geokichla piaggiae,Geokichla piaggiae,Zoothera piaggiae,Turdidae,Passeriformes,Turdidae,Passeriformes,Turdidae,Passeriformes
AVIBASE-C5561B75,Aerodramus leucophaeus,Aerodramus leucophaeus,Collocalia ocista,MISSING,MISSING,Apodidae,Caprimulgiformes,Apodidae,Apodiformes
AVIBASE-C5585051,Campethera scriptoricauda,Campethera scriptoricauda,Campethera scriptoricauda,Picidae,Piciformes,Picidae,Piciformes,Picidae,Piciformes
AVIBASE-C55F4BB0,Micrastur buckleyi,Micrastur buckleyi,Micrastur buckleyi,Falconidae,Falconiformes,Falconidae,Falconiformes,Falconidae,Falconiformes
AVIBASE-C5673F5E,Falcunculus whitei,Falcunculus frontatus,Falcunculus frontatus,Falcunculidae,Passeriformes,MISSING,MISSING,Falcunculidae,Passeriformes
AVIBASE-C5682CE4,Procnias averano,Procnias averano,Procnias averano,Cotingidae,Passeriformes,Cotingidae,Passeriformes,Cotingidae,Passeriformes
AVIBASE-C57C1B5C,Ptilinopus insularis,Ptilinopus insularis,Ptilinopus insularis,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-C57D9973,Anhinga novaehollandiae,Anhinga novaehollandiae,Anhinga novaehollandiae,Anhingidae,Suliformes,Anhingidae,Suliformes,Anhingidae,Suliformes
AVIBASE-C57FFB20,Aulacorhynchus atrogularis,Aulacorhynchus albivitta,Aulacorhynchus prasinus,Ramphastidae,Piciformes,MISSING,MISSING,Ramphastidae,Piciformes
AVIBASE-C58A1925,Chrysophlegma mentale,Chrysophlegma mentale,Picus mentalis,Picidae,Piciformes,MISSING,MISSING,Picidae,Piciformes
AVIBASE-C5957BA1,Phylloscartes ventralis,Phylloscartes ventralis,Phylloscartes ventralis,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C5971E25,Calidris ptilocnemis,Calidris ptilocnemis,Calidris ptilocnemis,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes
AVIBASE-C59A3228,Psophia leucoptera,Psophia leucoptera,Psophia leucoptera,Psophiidae,Gruiformes,Psophiidae,Gruiformes,Psophiidae,Gruiformes
AVIBASE-C59DFD44,Laniarius ruficeps,Laniarius ruficeps,Laniarius ruficeps,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes
AVIBASE-C5A5486E,Microeca fascinans,Microeca fascinans,Microeca fascinans,Petroicidae,Passeriformes,Petroicidae,Passeriformes,Petroicidae,Passeriformes
AVIBASE-C5A7C594,Conopias trivirgatus,Conopias trivirgatus,Conopias trivirgatus,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C5ACCD75,Acanthorhynchus superciliosus,Acanthorhynchus superciliosus,Acanthorhynchus superciliosus,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes
AVIBASE-C5AFD635,Lewinia muelleri,Lewinia muelleri,Lewinia muelleri,Rallidae,Gruiformes,Rallidae,Gruiformes,Rallidae,Gruiformes
AVIBASE-C5B014E3,Cyrtonyx montezumae,Cyrtonyx montezumae,Cyrtonyx montezumae,Odontophoridae,Galliformes,MISSING,MISSING,Odontophoridae,Galliformes
AVIBASE-C5B02511,Rukia ruki,Rukia ruki,Rukia ruki,Zosteropidae,Passeriformes,Zosteropidae,Passeriformes,Zosteropidae,Passeriformes
AVIBASE-C5B2624D,Ampelion rubrocristatus,Ampelion rubrocristatus,Ampelion rubrocristatus,Cotingidae,Passeriformes,Cotingidae,Passeriformes,Cotingidae,Passeriformes
AVIBASE-C5B34740,Crotophaga sulcirostris,Crotophaga sulcirostris,Crotophaga sulcirostris,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes
AVIBASE-C5B7FACC,Mecocerculus hellmayri,Mecocerculus hellmayri,Mecocerculus hellmayri,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C5BEA9D9,Trogon elegans,Trogon elegans,Trogon elegans,Trogonidae,Trogoniformes,MISSING,MISSING,Trogonidae,Trogoniformes
AVIBASE-C5C38D98,Batis molitor,Batis molitor,Batis molitor,Platysteiridae,Passeriformes,Platysteiridae,Passeriformes,Platysteiridae,Passeriformes
AVIBASE-C5D3CB2A,Halcyon albiventris,Halcyon albiventris,Halcyon albiventris,Alcedinidae,Coraciiformes,Alcedinidae,Coraciiformes,Alcedinidae,Coraciiformes
AVIBASE-C5DC7CA8,Empidonax atriceps,Empidonax atriceps,Empidonax atriceps,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-C5DF08E7,Laterallus jamaicensis,Laterallus jamaicensis,Laterallus jamaicensis,MISSING,MISSING,Rallidae,Gruiformes,Rallidae,Gruiformes
AVIBASE-C5E09D25,Caprimulgus pulchellus,Caprimulgus pulchellus,Caprimulgus pulchellus,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes
AVIBASE-C5E145EC,Columbina picui,Columbina picui,Columbina picui,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-C5E15B31,Lyncornis macrotis,Lyncornis macrotis,Eurostopodus macrotis,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes
