enter_order,species_jetz,family_jetz,tax_jetz,obs,flag,page_ritland,order_ritland,family_ritland,genus_ritland,species_ritland,O,S,OAL,OAL_LET,HBL,HBL_LET,HW,HW_LET,WING,WING_LET,BILL,BILL_LET,CD1,CD1_LET,CD2,CD2_LET,AD,AD_LET,TD1,TD1_LET,TD2,TD2_LET,WEIGHT,WEIGHT_LET,CT,CT_LET,EYED,EYED_LET,group
2715,Pitta baudii,Pittidae,5678,SEM,,1574,Passiformes,Pittidae,Pitta,baudii,Q,A,160,NA,115,NA,20,NA,90,NA,24,NA,7.3,NA,7.3,NA,11.3,NA,14,NA,13.4,NA,47.4,NA,53,NA,90,NA,Terrestrial
2716,Pitta brachyura,Pittidae,5695,SEM,,1574,Passiformes,Pittidae,Pitta,brachyura,U,A,205,NA,153,NA,21,NA,121,NA,42,NA,7.5,NA,7.5,NA,11.4,NA,13.8,NA,13.8,NA,99.9,NA,54,NA,40,NA,Terrestrial
2717,Pitta cyanea,Pittidae,5674,SEM,,1574,Passiformes,Pittidae,Pitta,cyanea,D,A,230,NA,152,NA,21,NA,113,NA,24,NA,7.9,NA,7.1,NA,12.2,NA,15.4,NA,15.1,NA,84.1,NA,49,NA,47,NA,Terrestrial
2718,Pitta cyanea,Pittidae,5674,SEM,,1574,Passiformes,Pittidae,Pitta,cyanea,D,A,220,NA,155,NA,21,NA,115,NA,24,NA,7.9,NA,7.9,NA,12.3,B,15.4,NA,15.2,B,87.9,NA,51,NA,43,NA,Terrestrial
2719,Pitta cyanea,Pittidae,5674,SEM,,1574,Passiformes,Pittidae,Pitta,cyanea,D,A,215,NA,155,NA,21,NA,115,NA,24,NA,8.1,NA,8.1,NA,12.3,B,15.4,NA,15.4,B,87.9,NA,52,NA,46,NA,Terrestrial
2720,Pitta erythrogaster,Pittidae,5686,SEM,,1574,Passiformes,Pittidae,Pitta,erythrogaster,U,A,165,NA,116,B,0,NA,98,B,22,NA,6.2,NA,6.2,NA,10.3,E,13.1,NA,12.8,NA,58.8,NA,47,NA,56,NA,Terrestrial
2721,Pitta granatina,Pittidae,5690,SEM,,1574,Passiformes,Pittidae,Pitta,granatina,R,A,165,NA,125,NA,21,NA,91,NA,21,NA,7,NA,7,NA,11,NA,13.2,NA,13.1,NA,48.7,NA,53,NA,36,NA,Terrestrial
2722,Pitta guajana,Pittidae,5675,SEM,,1574,Passiformes,Pittidae,Pitta,guajana,U,A,205,NA,135,NA,21,NA,107,NA,25,NA,7.2,NA,7.2,NA,11.8,NA,14.2,NA,14.1,NA,73.3,NA,50,NA,53,NA,Terrestrial
2725,Pitta oatesi,Pittidae,5671,SEM,,1574,Passiformes,Pittidae,Pitta,oatesi,D,A,230,NA,163,NA,25,NA,116,NA,29,NA,8.6,NA,8.6,NA,14,NA,17,NA,16.5,NA,89.8,NA,51,NA,77,NA,Terrestrial
2726,Pitta oatesi,Pittidae,5671,SEM,,1574,Passiformes,Pittidae,Pitta,oatesi,D,A,258,NA,181,NA,25,NA,117,NA,30,NA,9,NA,9,NA,14.6,NA,17.7,NA,17.5,NA,91.8,NA,51,NA,70,NA,Terrestrial
2727,Pitta oatesi,Pittidae,5671,SEM,,1574,Passiformes,Pittidae,Pitta,oatesi,D,A,220,NA,169,NA,25,NA,125,NA,29,NA,9.5,NA,9.5,NA,14,NA,18,NA,17.8,NA,108.5,NA,53,NA,95,NA,Terrestrial
2728,Pitta phayrei,Pittidae,5668,SEM,,1574,Passiformes,Pittidae,Pitta,phayrei,R,A,202,NA,142,NA,20,NA,104,NA,32,NA,6.8,NA,6.8,NA,10.6,NA,12.6,NA,12.3,NA,68.2,NA,54,NA,-2,NA,Terrestrial
2729,Pitta sordida,Pittidae,5679,SEM,,1574,Passiformes,Pittidae,Pitta,sordida,U,A,175,NA,133,NA,19,NA,103,NA,25,NA,6.6,NA,6.6,NA,11.3,NA,13.2,NA,13,NA,66.6,NA,50,NA,24,NA,Terrestrial
2730,Pitta soror,Pittidae,5670,SEM,,1574,Passiformes,Pittidae,Pitta,soror,Q,A,240,NA,165,NA,26,NA,117,NA,29,NA,8.3,NA,8.3,NA,13.8,NA,17.7,NA,17.1,NA,91.8,NA,47,NA,90,NA,Terrestrial
3578,Tyrannus crassirostris,Tyrannidae,6191,SEM,,1574,Passiformes,Tyrannidae,Tyrannus,crassirostris,W,A,235,NA,130,NA,22,NA,124,NA,28,NA,6.3,NA,6.3,NA,10.1,NA,12.5,NA,12.3,NA,57.8,NA,50,NA,15,NA,Terrestrial
3588,Tyrannus niveigularis,Tyrannidae,6185,SEM,,1574,Passiformes,Tyrannidae,Tyrannus,niveigularis,U,A,0,NA,106,NA,19,NA,101,NA,22,NA,5.3,NA,5.3,NA,9.6,NA,11.6,NA,10.8,NA,36.6,NA,47,NA,25,NA,Terrestrial
3597,Tyrannus vociferans,Tyrannidae,6190,SEM,,1574,Passiformes,Tyrannidae,Tyrannus,vociferans,W,A,144,NA,90,NA,18,NA,82,NA,15,NA,4.9,NA,4.9,NA,8.1,NA,10.9,NA,9.8,NA,23,NA,47,NA,24,NA,Terrestrial
3,Acanthisitta chloris,Acanthisittidae,5660,SEM,,1575,Passiformes,Xenicidae,Acanthisitta,chloris,Q,A,82,NA,55,NA,13,NA,48,NA,13,NA,3.2,NA,3.2,NA,5.7,NA,6.7,NA,6.2,NA,6.3,NA,49,NA,20,NA,Terrestrial
4,Acanthisitta chloris,Acanthisittidae,5660,SEM,,1575,Passiformes,Xenicidae,Acanthisitta,chloris,Q,F,85,NA,61,NA,13,NA,51,NA,14,NA,2.9,NA,2.9,NA,5.7,NA,6.8,NA,6.6,NA,7.4,NA,43,NA,-5,NA,Terrestrial
5,Acanthisitta chloris,Acanthisittidae,5660,SEM,,1575,Passiformes,Xenicidae,Acanthisitta,chloris,Q,A,84,NA,54,NA,13,NA,47,NA,13,NA,3.3,NA,3.3,NA,5.8,NA,6.6,NA,6.5,NA,6,NA,50,NA,37,NA,Terrestrial
6,Acanthisitta chloris,Acanthisittidae,5660,SEM,,1575,Passiformes,Xenicidae,Acanthisitta,chloris,Q,M,84,NA,54,NA,13,NA,47,NA,13,NA,3.6,NA,3.6,NA,6.2,NA,6.9,NA,6.8,NA,6,NA,52,NA,57,NA,Terrestrial
2237,Neodrepanis coruscans,Philepittidae,5729,SEM,,1575,Passiformes,Philepittidae,Neodrepanis,coruscans,U,A,105,NA,75,NA,12,NA,45,NA,26,NA,3.2,NA,3.2,NA,5.3,NA,6.9,NA,6.7,NA,5,NA,47,NA,-15,NA,Terrestrial
2238,Neodrepanis coruscans,Philepittidae,5729,SEM,,1575,Passiformes,Philepittidae,Neodrepanis,coruscans,Q,A,105,NA,75,NA,12,NA,48,NA,24,NA,3.4,NA,3.4,NA,5.2,B,6.8,NA,6.6,NA,6.2,NA,50,NA,-36,NA,Terrestrial
2583,Philepitta castanea,Philepittidae,5727,SEM,,1575,Passiformes,Philepittidae,Philepitta,castanea,U,A,153,NA,100,NA,18,NA,81,NA,18,NA,6,NA,6,NA,9.1,NA,11.4,NA,11.4,NA,37.4,NA,52,NA,40,NA,Terrestrial
2584,Philepitta castanea,Philepittidae,5727,SEM,,1575,Passiformes,Philepittidae,Philepitta,castanea,U,A,155,NA,105,NA,18,NA,84,NA,16,NA,5.6,NA,5.6,NA,9,NA,12.2,NA,10.9,NA,42.3,NA,48,NA,21,NA,Terrestrial
2585,Philepitta castanea,Philepittidae,5727,SEM,,1575,Passiformes,Philepittidae,Philepitta,castanea,Q,A,152,NA,103,NA,18,NA,81,NA,18,NA,5.7,NA,5.7,NA,9.3,NA,11.4,NA,10.6,NA,37.4,NA,51,NA,14,NA,Terrestrial
2586,Philepitta schlegeli,Philepittidae,5728,SEM,,1575,Passiformes,Philepittidae,Philepitta,schlegeli,Q,A,140,NA,95,NA,17,NA,75,NA,14,NA,5.6,NA,5.6,NA,8.3,NA,10.8,NA,10.3,NA,28.7,NA,53,NA,10,NA,Terrestrial
2587,Philepitta schlegeli,Philepittidae,5728,SEM,,1575,Passiformes,Philepittidae,Philepitta,schlegeli,Q,A,140,NA,91,NA,17,NA,72,NA,13,NA,5.4,NA,5.4,NA,8.4,NA,10.6,NA,10.3,NA,25,NA,51,NA,17,NA,Terrestrial
2714,Pitta angolensis,Pittidae,5693,SEM,,1575,Passiformes,Pittidae,Pitta,angolensis,Q,A,180,NA,122,NA,20,NA,105,NA,22,NA,6.8,NA,6.8,NA,10.8,NA,13.7,NA,13,NA,69.9,NA,50,NA,53,NA,Terrestrial
2723,Pitta maxima,Pittidae,5682,SEM,,1575,Passiformes,Pittidae,Pitta,maxima,R,A,286,NA,206,NA,28,NA,150,NA,33,NA,8.9,NA,8.9,NA,14.8,NA,18.5,NA,18.1,NA,171.6,NA,48,NA,57,NA,Terrestrial
2724,Pitta moluccensis,Pittidae,5697,SEM,,1575,Passiformes,Pittidae,Pitta,moluccensis,R,A,193,NA,142,NA,21,NA,125,NA,25,NA,7.4,NA,7.4,NA,11.2,NA,13.8,NA,13.8,NA,108.5,NA,53,NA,26,NA,Terrestrial
2731,Pitta superba,Pittidae,5683,SEM,,1575,Passiformes,Pittidae,Pitta,superba,U,A,220,NA,160,NA,25,NA,135,NA,28,NA,7.4,NA,7.4,NA,12.3,B,16.3,NA,15.6,NA,131.6,NA,46,NA,59,NA,Terrestrial
2732,Pitta versicolor,Pittidae,5701,SEM,,1575,Passiformes,Pittidae,Pitta,versicolor,Q,A,205,NA,140,NA,22,NA,128,NA,29,NA,6.8,NA,6.8,NA,12,NA,15,NA,14.2,NA,115.1,NA,46,NA,64,NA,Terrestrial
3684,Xenicus gilviventris,Acanthisittidae,5662,SEM,,1575,Passiformes,Xenicidae,Xenicus,gilviventris,Q,A,88,NA,65,NA,15,NA,51,NA,16,NA,3.7,NA,3.7,NA,5.9,NA,8.4,NA,7.6,NA,7.4,NA,46,NA,55,NA,Terrestrial
3685,Xenicus gilviventris,Acanthisittidae,5662,SEM,,1575,Passiformes,Xenicidae,Xenicus,gilviventris,Q,A,95,NA,67,NA,15,NA,52,NA,16,NA,3.8,NA,3.8,NA,5.9,B,8.5,NA,7.7,B,7.7,NA,46,NA,45,NA,Terrestrial
3779,NA,NA,NA,SEM,ext,1575,Passiformes,Xenicidae,Xenicus,longipes,Q,A,92,NA,65,NA,15,NA,57,NA,14,NA,4.6,NA,4.6,NA,6.1,B,8.8,NA,8.3,B,9.8,NA,53,NA,69,NA,Terrestrial
3780,NA,NA,NA,SEM,ext,1575,Passiformes,Xenicidae,Xenicus,longipes,Q,A,98,NA,71,NA,15,NA,56,NA,14,NA,4.4,NA,4.4,NA,6.3,B,9.1,NA,8.4,B,9.3,NA,50,NA,40,NA,Terrestrial
72,Alaemon alaudipes,Alaudidae,11480,SEM,,1576,Passiformes,Alaudidae,Alaemon,alaudipes,D,A,231,NA,135,NA,20,NA,130,NA,31,NA,4.9,NA,4.9,NA,8.8,NA,11.3,NA,10.2,NA,48.1,NA,45,NA,-51,NA,Terrestrial
127,Ammomanes deserti,Alaudidae,11476,SEM,,1576,Passiformes,Alaudidae,Ammomanes,deserti,R,A,163,NA,86,NA,16,NA,98,NA,16,NA,4.5,NA,4.5,NA,7.8,NA,9.2,NA,8.6,NA,29.8,NA,50,NA,-19,NA,Terrestrial
401,Calandrella cinerea,Alaudidae,11498,SEM,,1576,Passiformes,Alaudidae,Calandrella,cinerea,Q,A,145,NA,82,NA,16,NA,90,NA,12,NA,4.2,NA,4.2,NA,7,NA,8.5,NA,7.8,NA,25.8,NA,51,NA,-57,NA,Terrestrial
402,Calandrella rufescens,Alaudidae,11500,SEM,,1576,Passiformes,Alaudidae,Calandrella,rufescens,D,A,141,NA,82,NA,15,NA,85,NA,12,NA,3.8,NA,3.8,NA,6.8,NA,8.1,NA,7.5,NA,23.5,NA,48,NA,-76,NA,Terrestrial
572,Chersomanes albofasciata,Alaudidae,11461,SEM,,1576,Passiformes,Alaudidae,Certhilauda,albofasciata,T,A,143,NA,91,NA,18,NA,78,NA,22,NA,4.7,NA,4.7,NA,8.2,NA,10.2,NA,9.1,NA,20.3,NA,48,NA,19,NA,Terrestrial
573,Chersophilus duponti,Alaudidae,11514,SEM,,1576,Passiformes,Alaudidae,Chersophilus,duponti,Q,A,180,NA,110,NA,20,NA,105,NA,23,NA,4.7,NA,4.7,NA,9,NA,11,NA,10,NA,33.5,NA,44,NA,-12,NA,Terrestrial
1205,Eremalauda dunni,Alaudidae,11513,SEM,,1576,Passiformes,Alaudidae,Ammomanes,dunni,Q,A,150,NA,82,NA,18,NA,93,NA,15,NA,4.2,NA,4.2,NA,7.8,NA,9.2,NA,8.5,NA,27.3,NA,47,NA,-8,NA,Terrestrial
1212,Eremopterix nigriceps,Alaudidae,11470,SEM,,1576,Passiformes,Alaudidae,Eremopterix,nigriceps,T,A,125,NA,72,NA,15,NA,77,NA,12,NA,3.9,NA,3.9,NA,6.6,NA,7.7,NA,7.4,NA,19.8,NA,51,NA,-40,NA,Terrestrial
1213,Eremopterix signatus,Alaudidae,11469,SEM,,1576,Passiformes,Alaudidae,Eremopterix,signata,Q,A,125,NA,73,NA,15,NA,76,NA,12,NA,3.4,NA,3.4,NA,5.8,NA,7.5,NA,6.8,NA,19.4,NA,47,NA,-70,NA,Terrestrial
1963,Melanocorypha yeltoniensis,Alaudidae,11491,SEM,,1576,Passiformes,Alaudidae,Melanocorypha,yeltoniensis,R,A,192,NA,120,NA,20,NA,133,NA,18,NA,5.5,NA,5.5,NA,9.3,NA,10.4,NA,9.8,NA,50,NA,54,NA,-73,NA,Terrestrial
2000,Menura novaehollandiae,Menuridae,7183,SEM,,1576,Passiformes,Menuridae,Menura,novaehollandiae,U,B,390,NA,250,NA,32,NA,212,NA,33,NA,9.3,NA,9.3,B,17,B,21,NA,19.5,B,NA,NA,45,NA,53,NA,Terrestrial
2001,Menura novaehollandiae,Menuridae,7183,SEM,,1576,Passiformes,Menuridae,Menura,novaehollandiae,T,A,930,NA,330,NA,38,NA,290,B,40,NA,10.5,NA,10.5,NA,16.8,B,23.6,NA,22.5,NA,1568.4,NA,45,NA,54,NA,Terrestrial
2002,Menura novaehollandiae,Menuridae,7183,SEM,,1576,Passiformes,Menuridae,Menura,novaehollandiae,S,A,820,NA,300,NA,35,NA,270,NA,36,NA,10.5,NA,10.5,NA,18.1,NA,22.4,NA,22.2,NA,1310.1,NA,47,NA,57,NA,Terrestrial
2003,Menura novaehollandiae,Menuridae,7183,SEM,,1576,Passiformes,Menuridae,Menura,novaehollandiae,U,F,730,NA,265,NA,35,NA,250,NA,34,NA,12,NA,12,NA,18.5,B,25,NA,22,B,1079.4,NA,51,NA,105,NA,Terrestrial
2060,Mirafra africana,Alaudidae,11426,SEM,,1576,Passiformes,Alaudidae,Mirafra,africana,T,A,170,NA,101,NA,20,NA,99,NA,19,NA,4.8,NA,4.8,NA,9,NA,11,NA,10.8,NA,30.4,NA,44,NA,20,NA,Terrestrial
2061,Mirafra javanica,Alaudidae,11416,SEM,,1576,Passiformes,Alaudidae,Mirafra,javanica,Q,A,0,NA,85,NA,17,NA,72,NA,14,NA,3.9,NA,3.9,NA,6,B,8.8,NA,8.4,NA,17.7,NA,45,NA,-38,NA,Terrestrial
2062,Mirafra poecilosterna,Alaudidae,11439,SEM,,1576,Passiformes,Alaudidae,Mirafra,poecilosterna,T,A,160,NA,85,NA,17,NA,88,NA,14,NA,3.9,NA,3.9,NA,7.5,NA,8.5,NA,8.3,NA,24.9,NA,46,NA,-48,NA,Terrestrial
2063,Mirafra sabota,Alaudidae,11441,SEM,,1576,Passiformes,Alaudidae,Mirafra,sabota,U,A,138,NA,84,NA,12,NA,78,NA,15,NA,4.2,NA,4.2,NA,7.6,NA,9.3,NA,8.6,NA,20.3,NA,46,NA,-12,NA,Terrestrial
3030,Rhamphocoris clotbey,Alaudidae,11482,SEM,,1576,Passiformes,Alaudidae,Ramphocoris,clotbey,Q,A,180,NA,110,NA,22,NA,123,NA,17,NA,4.8,NA,4.8,D,9,D,10.8,NA,10.5,D,43.8,NA,45,NA,-25,NA,Terrestrial
73,Alauda gulgula,Alaudidae,11531,SEM,,1577,Passiformes,Alaudidae,Alauda,gulgula,T,A,0,NA,93,NA,16,NA,89,NA,14,NA,4.1,NA,4.1,NA,7.2,NA,9.3,NA,8.5,NA,25.4,NA,46,NA,-56,NA,Terrestrial
1207,Eremophila alpestris,Alaudidae,11535,SEM,,1577,Passiformes,Alaudidae,Eremophila,alpestris,D,A,185,NA,101,NA,18,NA,107,NA,12,NA,4,NA,4,NA,7.8,NA,9.8,NA,8.8,NA,34.6,NA,43,NA,-72,NA,Terrestrial
1208,Eremophila alpestris,Alaudidae,11535,SEM,,1577,Passiformes,Alaudidae,Eremophila,alpestris,D,A,176,NA,102,NA,18,NA,108,NA,12,NA,4,NA,4,NA,7.6,NA,9.3,NA,8.3,NA,35.2,NA,45,NA,-99,NA,Terrestrial
1209,Eremophila alpestris,Alaudidae,11535,SEM,,1577,Passiformes,Alaudidae,Eremophila,alpestris,D,B,74,NA,68,NA,15,NA,37,NA,6,NA,3.8,NA,3.8,NA,7.1,NA,8.1,NA,7.7,NA,NA,NA,48,NA,-32,NA,Terrestrial
1210,Eremophila alpestris,Alaudidae,11535,SEM,,1577,Passiformes,Alaudidae,Eremophila,alpestris,D,B,63,NA,60,NA,14,NA,34,NA,6,NA,3.6,NA,3.6,NA,7,NA,7.9,NA,7.6,NA,NA,NA,46,NA,6,NA,Terrestrial
1211,Eremophila bilopha,Alaudidae,11537,SEM,,1577,Passiformes,Alaudidae,Eremophila,bilopha,D,A,150,NA,83,NA,17,NA,91,NA,11,NA,4.1,NA,4.1,NA,7.3,B,9.1,NA,8.5,B,26.3,NA,46,NA,-33,NA,Terrestrial
1277,Eurochelidon sirintarae,Hirundinidae,20100,SEM,,1577,Passiformes,Hirundinidae,Pseudochelidon,sirintarae,R,A,140,NA,99,NA,21,NA,120,NA,14,NA,5.8,NA,5.8,NA,11.2,NA,12.7,NA,11.4,NA,22,NA,48,NA,53,NA,Terrestrial
1354,Galerida cristata,Alaudidae,11518,SEM,,1577,Passiformes,Alaudidae,Galerida,cristata,D,A,163,NA,92,NA,18,NA,107,NA,19,NA,4.4,NA,4.4,NA,8.2,NA,10.3,NA,9.6,NA,34.6,NA,44,NA,15,NA,Terrestrial
1355,Galerida cristata,Alaudidae,11518,SEM,,1577,Passiformes,Alaudidae,Galerida,cristata,D,A,167,NA,100,NA,18,NA,100,NA,18,NA,4.5,NA,4.5,NA,8.1,B,10,NA,9.2,B,30.9,NA,46,NA,-34,NA,Terrestrial
1356,Galerida cristata,Alaudidae,11518,SEM,,1577,Passiformes,Alaudidae,Galerida,cristata,U,A,135,NA,85,NA,15,NA,82,NA,11,NA,3.5,NA,3.5,NA,5.6,NA,8.4,NA,7.6,NA,22.1,NA,43,NA,-83,NA,Terrestrial
1856,Lullula arborea,Alaudidae,11526,SEM,,1577,Passiformes,Alaudidae,Lullula,arborea,R,A,147,NA,88,NA,16,NA,97,NA,13,NA,4.4,NA,4.4,NA,7.8,B,9.7,NA,9.1,NA,29.3,NA,46,NA,-17,NA,Terrestrial
2880,Pseudochelidon eurystomina,Hirundinidae,9986,SEM,,1577,Passiformes,Hirundinidae,Pseudochelidon,eurystomina,U,A,165,NA,103,NA,19,NA,125,NA,12,NA,5.3,NA,5.3,NA,10.3,NA,11.1,NA,10.3,NA,24.5,NA,49,NA,-17,NA,Terrestrial
2881,Pseudochelidon eurystomina,Hirundinidae,9986,SEM,,1577,Passiformes,Hirundinidae,Pseudochelidon,eurystomina,U,A,152,NA,98,NA,19,NA,130,NA,13,NA,5.1,NA,5.1,NA,10.2,NA,11.5,NA,10.6,NA,27.2,NA,46,NA,16,NA,Terrestrial
2882,Pseudochelidon eurystomina,Hirundinidae,9986,SEM,,1577,Passiformes,Hirundinidae,Pseudochelidon,eurystomina,R,A,150,NA,93,NA,19,NA,125,B,12,NA,5.3,NA,5.3,E,10,NA,10.6,NA,10.1,NA,24.5,NA,51,NA,1,NA,Terrestrial
3323,Tachycineta albiventer,Hirundinidae,9996,SEM,,1577,Passiformes,Hirundinidae,Tachycineta,albiventer,T,A,130,NA,73,NA,15,NA,98,NA,9,NA,4.3,NA,4.3,NA,8.2,NA,8.8,NA,8.7,NA,12.9,NA,49,NA,1,NA,Terrestrial
3324,Tachycineta bicolor,Hirundinidae,9992,SEM,,1577,Passiformes,Hirundinidae,Tachycineta,bicolor,T,A,142,NA,73,NA,15,NA,116,NA,9,NA,3.9,NA,3.9,NA,8.2,NA,9.5,NA,8.6,NA,20.2,NA,43,NA,15,NA,Terrestrial
3327,Tachycineta leucorrhoa,Hirundinidae,9997,SEM,,1577,Passiformes,Hirundinidae,Tachycineta,leucorrhoa,Q,A,125,NA,72,NA,15,NA,110,NA,9,NA,5,NA,5,NA,7.8,NA,9.3,NA,7.9,NA,17.5,NA,58,NA,-1,NA,Terrestrial
103,Alopochelidon fucata,Hirundinidae,10034,SEM,,1578,Passiformes,Hirundinidae,Alopochelidon,fucata,U,A,101,NA,74,NA,15,NA,95,B,9,NA,3.7,NA,3.7,NA,7,NA,8.7,NA,8.6,NA,11.9,NA,42,NA,-8,NA,Terrestrial
104,Alopochelidon fucata,Hirundinidae,10034,SEM,,1578,Passiformes,Hirundinidae,Alopochelidon,fucata,S,A,120,NA,65,NA,14,NA,95,NA,7,NA,4.1,NA,4.1,NA,7.1,NA,8.6,NA,7.3,NA,11.9,NA,51,NA,-8,NA,Terrestrial
293,Atticora fasciata,Hirundinidae,10028,SEM,,1578,Passiformes,Hirundinidae,Atticora,fasciata,Q,A,120,NA,60,NA,14,NA,97,NA,7,NA,3.6,NA,3.6,NA,7.1,NA,8.4,NA,7.7,NA,12.6,NA,44,NA,29,NA,Terrestrial
571,Cheramoeca leucosterna,Hirundinidae,10044,SEM,,1578,Passiformes,Hirundinidae,Cheramoeca,leucosternum,U,A,153,NA,67,NA,15,NA,99,NA,8,NA,4,NA,4,NA,7.7,NA,8.7,NA,7.8,NA,13.3,NA,48,NA,2,NA,Terrestrial
2230,Neochelidon tibialis,Hirundinidae,10030,SEM,,1578,Passiformes,Hirundinidae,Neochelidon,tibialis,R,A,110,NA,64,NA,13,NA,91,NA,9,NA,3.7,NA,3.7,NA,6.5,NA,7.8,NA,6.9,NA,10.6,NA,50,NA,-23,NA,Terrestrial
2293,Notiochelidon murina,Hirundinidae,10020,SEM,,1578,Passiformes,Hirundinidae,Notiochelidon,murina,U,A,130,NA,66,NA,14,NA,112,NA,9,NA,3.4,NA,3.4,NA,7,NA,8,NA,7.2,NA,18.4,NA,44,NA,-21,NA,Terrestrial
2840,Progne dominicensis,Hirundinidae,10007,SEM,,1578,Passiformes,Hirundinidae,Progne,dominicensis,U,A,190,NA,102,NA,21,NA,147,NA,13,NA,5.7,NA,5.7,NA,10.4,NA,11.9,NA,10.8,NA,37.5,NA,50,NA,14,NA,Terrestrial
2841,Progne modesta,Hirundinidae,10011,SEM,,1578,Passiformes,Hirundinidae,Progne,modesta,U,A,155,NA,83,NA,18,NA,124,NA,11,NA,4.8,NA,4.8,NA,9.7,B,10.5,NA,10,NA,24,NA,46,NA,33,NA,Terrestrial
2842,Progne modesta,Hirundinidae,10011,SEM,,1578,Passiformes,Hirundinidae,Progne,modesta,Q,A,180,NA,95,NA,19,NA,145,NA,12,NA,5.2,NA,5.2,NA,9.7,NA,11,NA,10,NA,36.2,NA,49,NA,0,NA,Terrestrial
2843,Progne subis,Hirundinidae,10005,SEM,,1578,Passiformes,Hirundinidae,Progne,subis,D,A,180,NA,96,NA,19,NA,142,NA,12,NA,5.8,NA,5.8,NA,9.2,NA,12,NA,10.8,NA,34.3,NA,50,NA,32,NA,Terrestrial
2844,Progne subis,Hirundinidae,10005,SEM,,1578,Passiformes,Hirundinidae,Progne,subis,D,A,178,NA,92,NA,20,NA,145,NA,12,NA,5.5,NA,5.5,NA,9.2,NA,12,NA,10.7,NA,36.2,NA,48,NA,44,NA,Terrestrial
2877,Pseudhirundo griseopyga,Hirundinidae,10046,SEM,,1578,Passiformes,Hirundinidae,Pseudhirundo,griseopyga,Q,A,105,NA,59,NA,12,NA,78,NA,6,NA,3.2,NA,3.2,NA,6.3,NA,7.8,NA,6.7,NA,7.1,NA,44,NA,-16,NA,Terrestrial
2967,Pygochelidon cyanoleuca,Hirundinidae,10021,SEM,,1578,Passiformes,Hirundinidae,Notiochelidon,cyanoleuca,Q,A,113,NA,59,NA,13,NA,92,NA,7,NA,4,NA,4,NA,7.1,NA,8.5,NA,7.5,NA,11,NA,50,NA,33,NA,Terrestrial
2968,Pygochelidon cyanoleuca,Hirundinidae,10021,SEM,,1578,Passiformes,Hirundinidae,Notiochelidon,cyanoleuca,U,A,120,NA,73,NA,14,NA,92,B,6,NA,3.8,NA,3.8,NA,6.3,B,8.3,NA,7.2,B,11,NA,49,NA,-66,NA,Terrestrial
3084,Riparia cincta,Hirundinidae,10060,SEM,,1578,Passiformes,Hirundinidae,Riparia,cincta,Q,A,150,NA,82,NA,15,NA,128,NA,8,NA,4.1,NA,4.1,NA,8.5,NA,9.8,NA,8.5,NA,26.1,NA,44,NA,-25,NA,Terrestrial
3085,Riparia paludicola,Hirundinidae,10058,SEM,,1578,Passiformes,Hirundinidae,Riparia,paludicola,D,A,102,NA,54,NA,13,NA,90,NA,6,NA,3.6,NA,3.6,NA,6.7,NA,7.9,NA,7,NA,10.3,NA,48,NA,31,NA,Terrestrial
3086,Riparia paludicola,Hirundinidae,10058,SEM,,1578,Passiformes,Hirundinidae,Riparia,paludicola,D,A,108,NA,60,NA,13,NA,91,NA,6,NA,3.6,NA,3.6,NA,6.8,NA,8,NA,7,NA,10.6,NA,48,NA,-8,NA,Terrestrial
3087,Riparia riparia,Hirundinidae,10052,SEM,,1578,Passiformes,Hirundinidae,Riparia,riparia,T,A,123,NA,64,NA,14,NA,100,NA,6,NA,4.5,NA,4.5,NA,7.5,NA,9.2,NA,8.2,NA,13.6,NA,51,NA,31,NA,Terrestrial
3088,Riparia riparia,Hirundinidae,10052,SEM,,1578,Passiformes,Hirundinidae,Riparia,riparia,D,B,32,NA,32,NA,8,NA,7,NA,3,NA,2.3,NA,2.3,NA,4.3,NA,5.6,NA,4.6,NA,NA,NA,45,NA,80,NA,Terrestrial
3089,Riparia riparia,Hirundinidae,10052,SEM,,1578,Passiformes,Hirundinidae,Riparia,riparia,D,B,41,NA,41,NA,10,NA,9,NA,3,NA,2.3,NA,2.3,NA,5,NA,6.1,NA,5.2,NA,NA,NA,40,NA,3,NA,Terrestrial
3090,Riparia riparia,Hirundinidae,10052,SEM,,1578,Passiformes,Hirundinidae,Riparia,riparia,D,B,38,NA,38,NA,9,NA,8,NA,4,NA,2.2,NA,2.2,NA,4.5,NA,5.8,NA,4.6,NA,NA,NA,42,NA,13,NA,Terrestrial
3091,Riparia riparia,Hirundinidae,10052,SEM,,1578,Passiformes,Hirundinidae,Riparia,riparia,D,B,35,NA,35,NA,9,NA,7,NA,3,NA,2.4,NA,2.4,NA,5.1,NA,5.4,NA,5,NA,NA,NA,46,NA,44,NA,Terrestrial
3239,Stelgidopteryx ruficollis,Hirundinidae,10043,SEM,,1578,Passiformes,Hirundinidae,Stelgidopteryx,ruficollis,T,A,122,NA,66,NA,15,NA,100,NA,8,NA,4.2,NA,4.2,NA,7.2,NA,8.4,NA,8,NA,13.6,NA,51,NA,6,NA,Terrestrial
3325,Tachycineta cyaneoviridis,Hirundinidae,10000,SEM,,1578,Passiformes,Hirundinidae,Tachycineta,cyaneoviridis,R,A,130,NA,74,NA,15,NA,103,NA,9,NA,4.1,NA,4.1,NA,7.8,NA,9.1,NA,8.2,NA,14.8,NA,47,NA,-8,NA,Terrestrial
